name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards
Adam_Forshaw,0,65,1,0,0,25,0,1,60,16.4,1,0,286,0,0,36,0,2,0,4.7,1901,11.0,1,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,90,0,0,5,0,0,0,0,6,0,4,0,3913,0,3,0,2,1,20.0,2,274,830,556,45,True,0,0
Adam_Lallana,0,63,0,0,1,29,0,0,51,13.5,1,0,205,0,0,34,0,1,1,8.6,1820,43.8,0,2016-09-10T16:30:00Z,10 Sep 17:30,0,0,90,0,0,8,0,0,0,0,9,0,4,0,319711,5,1,0,1,4,29.0,8,-16373,23609,39982,71,True,0,0
Adam_Matthews,0,0,0,0,0,0,0,0,0,0.0,0,0,345,0,0,40,0,0,0,0.0,1960,0.0,0,2016-09-12T19:00:00Z,12 Sep 20:00,0,0,0,0,0,6,0,0,0,0,0,0,4,0,1306,0,0,0,3,0,0.0,0,-135,27,162,40,True,0,0
Adam_Reach,0,0,0,0,0,0,0,0,0,0.0,0,0,285,0,0,36,0,0,0,0.0,1900,0.0,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,0,0,0,5,0,0,0,0,0,0,4,0,2006,0,0,0,2,1,0.0,0,-368,290,658,44,True,0,0
Adam_Smith,1,59,0,0,3,36,1,5,48,24.3,2,0,34,0,0,32,2,0,0,5.8,1649,31.6,1,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,90,0,2,19,0,0,0,0,6,0,4,0,129757,1,1,0,0,1,2.0,11,5009,16506,11497,45,True,0,1
Adlène_Guédioura,0,0,0,0,0,0,0,0,0,0.0,0,0,415,0,0,38,0,0,0,0.0,2030,0.0,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,0,0,0,20,0,0,0,0,0,0,4,0,5389,0,0,0,4,2,0.0,0,-140,901,1041,45,False,0,0
Adnan_Januzaj,0,25,0,0,0,6,0,0,22,43.8,4,0,261,0,0,40,3,3,0,8.3,1876,11.0,3,2016-09-12T19:00:00Z,12 Sep 20:00,0,0,90,0,1,6,0,0,0,0,3,0,4,0,51104,6,0,0,3,0,28.0,2,1010,9110,8100,55,True,0,0
Adrian_Mariappa,0,0,0,0,0,0,0,0,0,0.0,0,0,556,0,0,38,0,0,0,0.0,2171,0.0,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,0,0,0,20,0,0,0,0,0,0,4,0,4253,0,0,0,4,2,0.0,0,3265,3936,671,40,False,0,0
Adrián_San Miguel del Castillo,0,23,0,0,0,13,0,0,14,0.0,0,0,450,1,0,38,0,4,0,2.9,2065,29.2,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,90,0,0,18,0,0,0,0,6,0,4,4,140075,0,0,0,4,2,0.0,1,9737,18483,8746,50,True,0,0
Ahmed_Elmohamady,0,75,0,0,0,16,0,6,67,12.4,0,0,158,0,0,33,0,1,0,3.0,1773,16.4,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,90,0,2,3,0,0,0,0,8,0,4,0,19485,0,0,1,1,1,1.0,2,-1795,1490,3285,50,False,0,0
Ahmed_Musa,0,19,0,0,0,4,0,1,11,16.3,0,0,187,0,0,34,0,2,0,3.0,1802,5.6,1,2016-09-10T16:30:00Z,10 Sep 17:30,0,0,45,0,1,9,0,0,0,0,3,0,4,0,239198,2,0,0,1,4,8.0,1,-80414,2764,83178,73,False,0,0
Aiden_O'Neill,0,0,0,0,0,0,0,0,0,0.0,0,0,531,0,0,33,0,0,0,0.0,2146,0.0,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,0,0,0,7,0,0,0,0,0,0,4,0,974,0,0,0,1,1,0.0,0,34,173,139,45,True,0,0
Alberto_Moreno,0,0,0,0,0,3,0,0,0,0.0,0,0,192,0,0,34,0,0,0,0.0,1807,0.0,0,2016-09-10T16:30:00Z,10 Sep 17:30,0,0,1,0,0,8,0,0,0,0,0,0,4,0,117449,0,0,0,1,4,0.0,1,-26426,749,27175,48,True,0,0
Albert_Adomah,0,0,0,0,0,0,0,0,0,0.0,0,0,281,0,0,36,0,0,0,0.0,1896,0.0,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,0,0,0,5,0,0,0,0,0,0,4,0,3909,0,0,0,2,1,0.0,0,-4463,49,4512,54,True,0,0
Aleix_García Serrano,0,0,0,0,0,0,0,0,0,0.0,0,0,578,0,0,35,0,0,0,0.0,2193,0.0,0,2016-09-10T11:30:00Z,10 Sep 12:30,0,0,0,0,0,11,0,0,0,0,0,0,4,0,0,0,0,0,2,1,0.0,0,0,0,0,50,False,0,0
Aleksandar_Kolarov,0,67,0,0,0,14,0,10,52,8.8,1,0,220,0,0,35,0,1,0,5.0,1835,21.8,0,2016-09-10T11:30:00Z,10 Sep 12:30,0,0,90,0,1,11,0,0,0,0,7,0,4,0,167155,2,0,1,2,1,19.0,2,-19069,1399,20468,60,False,0,0
Alexander_Manninger,0,0,0,0,0,0,0,0,0,0.0,0,0,524,0,0,34,0,0,0,0.0,2139,0.0,0,2016-09-10T16:30:00Z,10 Sep 17:30,0,0,0,0,0,8,0,0,0,0,0,0,4,0,11719,0,0,0,1,4,0.0,0,926,1518,592,40,True,0,0
Alexis_Sánchez,0,12,0,0,0,3,0,0,6,21.2,0,0,12,0,0,31,1,0,0,5.2,1627,2.4,1,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,29,0,1,13,0,0,0,0,1,0,4,0,533733,0,0,1,1,2,28.0,1,219148,245076,25928,110,True,0,0
Alex_Baptiste,0,0,0,0,0,0,0,0,0,0.0,0,0,522,0,0,36,0,0,0,0.0,2137,0.0,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,0,0,0,5,0,0,0,0,0,0,4,0,4074,0,0,0,2,1,0.0,0,-581,383,964,40,True,0,0
Alex_Bruce,0,0,0,0,0,0,0,0,0,0.0,0,0,154,0,0,33,0,0,0,0.0,1769,0.0,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,0,0,0,3,0,0,0,0,0,0,4,0,5995,0,0,0,1,1,0.0,0,-263,405,668,40,False,0,0
Alex_Iwobi,0,11,0,0,0,5,0,0,8,11.7,1,0,21,0,0,31,0,0,0,1.6,1636,3.8,1,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,16,0,0,13,0,0,0,0,0,0,4,0,15122,0,0,0,1,2,0.0,1,-4042,452,4494,58,True,0,0
Alex_McCarthy,0,0,0,0,0,0,0,0,0,0.0,0,0,101,0,0,31,0,0,0,0.0,1716,0.0,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,0,0,0,1,0,0,0,0,0,0,4,0,8638,0,0,0,1,2,0.0,0,-420,137,557,45,False,0,0
Alex_Oxlade-Chamberlain,0,35,0,0,0,5,0,2,27,7.1,1,0,18,0,0,31,2,1,0,4.0,1633,4.4,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,61,0,0,13,0,0,0,0,3,0,4,0,96223,6,1,0,1,2,28.0,2,-14701,7294,21995,60,True,0,0
Alex_Pritchard,0,0,0,0,0,0,0,0,0,0.0,0,0,401,0,0,37,0,0,0,0.0,2016,0.0,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,0,0,0,14,0,0,0,0,0,0,4,0,228,0,0,0,4,0,0.0,0,-31,5,36,45,False,0,0
Alfie_Mawson,0,0,0,0,0,0,0,0,0,0.0,0,0,558,0,0,39,0,0,0,0.0,2173,0.0,0,2016-09-11T15:00:00Z,11 Sep 16:00,0,0,0,0,0,4,0,0,0,0,0,0,4,0,174,0,0,0,2,2,0.0,0,130,164,34,45,True,0,0
Allan-Roméo_Nyom,0,0,0,0,0,0,0,0,0,0.0,0,0,412,0,0,32,0,0,0,0.0,2027,0.0,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,0,0,0,2,0,0,0,0,0,0,4,0,25077,0,0,0,0,1,0.0,0,-3289,936,4225,44,False,0,0
Allan_McGregor,0,0,0,0,0,0,0,0,0,0.0,0,0,146,0,0,33,0,0,0,0.0,1761,0.0,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,0,0,0,3,0,0,0,0,0,0,4,0,1170,0,0,0,1,1,0.0,0,-77,46,123,45,False,0,0
Almen_Abdi,0,0,0,0,0,0,0,0,0,0.0,0,0,417,0,0,38,0,0,0,0.0,2032,0.0,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,0,0,0,20,0,0,0,0,0,0,4,0,80,0,0,0,4,2,0.0,0,-13,7,20,50,False,0,0
Ander_Herrera,0,29,0,0,0,11,0,2,21,13.2,1,0,262,0,0,35,1,0,0,2.8,1877,12.4,1,2016-09-10T11:30:00Z,10 Sep 12:30,0,0,45,0,0,10,0,0,0,0,7,0,4,0,10746,0,2,0,2,1,2.0,1,-1535,115,1650,64,True,0,0
Andreas_Pereira,0,0,0,0,0,0,0,0,0,0.0,0,0,263,0,0,35,0,0,0,0.0,1878,0.0,0,2016-09-10T11:30:00Z,10 Sep 12:30,0,0,0,0,0,10,0,0,0,0,0,0,4,0,2921,0,0,0,2,1,0.0,0,-550,227,777,44,True,0,0
Andrew_Robertson,0,73,0,0,0,21,0,6,64,24.1,1,0,152,0,0,33,0,1,0,5.0,1767,24.6,2,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,90,0,0,3,0,0,0,0,7,0,4,0,67378,2,3,1,1,1,1.0,2,8409,14602,6193,45,False,0,0
Andrew_Surman,0,80,0,0,0,16,1,3,72,5.8,0,0,39,0,0,32,1,0,0,2.0,1654,12.2,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,90,0,0,19,0,0,0,0,6,0,4,0,8691,0,1,0,0,1,2.0,3,-953,124,1077,49,True,0,0
Andre_Gray,0,8,0,0,0,3,1,0,6,11.8,1,0,68,0,0,33,3,0,0,2.7,1683,0.0,1,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,79,0,0,7,0,0,0,0,1,0,4,0,403751,2,0,0,1,1,16.0,2,-3941,53538,57479,65,True,0,0
Andros_Townsend,0,24,0,0,0,15,0,2,20,21.6,2,0,120,0,0,36,0,1,0,6.4,1735,19.8,1,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,76,0,2,12,0,0,0,0,6,0,4,0,165510,5,3,0,2,1,23.0,2,-41222,4464,45686,64,False,0,0
André_Ayew,0,0,0,0,0,0,0,0,0,0.0,0,0,374,0,0,38,0,0,0,0.0,1989,0.0,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,0,0,0,18,0,0,0,0,0,0,4,0,59044,0,0,0,4,2,0.0,0,-18084,56,18140,73,True,0,0
Andy_Carroll,0,0,0,0,0,0,0,0,0,0.0,0,0,468,0,0,38,0,0,0,0.0,2083,0.0,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,0,0,0,18,0,0,0,0,0,0,4,0,80219,0,0,0,4,2,0.0,0,-40660,214,40874,63,True,0,0
Andy_King,0,0,0,0,0,0,0,0,0,0.0,0,0,178,0,0,34,0,0,0,0.0,1793,0.0,0,2016-09-10T16:30:00Z,10 Sep 17:30,0,0,0,0,0,9,0,0,0,0,0,0,4,0,12796,0,0,0,1,4,0.0,0,-1818,336,2154,49,False,0,0
Angelo_Ogbonna,0,0,0,0,0,0,0,0,0,0.0,0,0,456,0,0,38,0,0,0,0.0,2071,0.0,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,0,0,0,18,0,0,0,0,0,0,4,0,40201,0,0,0,4,2,0.0,0,-2936,725,3661,49,True,0,0
Angel_Rangel,0,6,0,0,0,3,0,1,5,0.6,0,0,361,0,0,39,0,0,0,0.2,1976,1.8,0,2016-09-11T15:00:00Z,11 Sep 16:00,0,0,2,0,0,4,0,0,0,0,2,0,4,0,12511,0,0,0,2,2,0.0,1,-1314,137,1451,44,True,0,0
Anthony_Martial,0,4,0,0,0,4,0,0,2,0.5,1,0,267,0,0,35,0,0,0,0.8,1882,1.0,0,2016-09-10T11:30:00Z,10 Sep 12:30,0,0,10,0,0,10,0,0,0,0,0,0,4,0,258098,0,0,0,2,1,6.0,1,-68198,4692,72890,95,True,0,0
Antonio_Barragán,0,53,0,0,2,28,0,2,45,34.4,4,0,477,0,0,36,0,2,0,7.5,2092,32.6,2,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,90,1,2,5,0,0,0,0,10,0,4,0,18991,5,6,0,2,1,8.0,3,1809,3594,1785,45,True,0,0
Antonio_Valencia,0,34,0,0,0,13,0,5,29,6.7,2,0,250,0,0,35,2,2,0,2.9,1865,20.6,0,2016-09-10T11:30:00Z,10 Sep 12:30,0,0,90,0,1,10,0,0,0,0,8,0,4,0,488199,2,0,0,2,1,2.0,1,84199,109077,24878,56,True,0,0
Arouna_Koné,0,1,0,0,0,3,0,0,1,0.1,0,0,144,0,0,40,0,0,0,0.9,1759,2.2,0,2016-09-12T19:00:00Z,12 Sep 20:00,0,0,2,0,0,15,0,0,0,0,1,0,4,0,53774,0,0,0,3,0,7.0,1,-7074,1735,8809,54,False,0,0
Arthur_Masuaku,0,50,0,0,0,20,0,6,46,13.5,4,0,505,0,0,38,0,4,0,3.7,2120,23.8,1,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,90,0,0,18,0,0,0,0,7,0,4,0,22470,4,1,0,4,2,0.0,0,8477,12047,3570,50,True,0,0
Artur_Boruc,0,20,0,0,0,23,1,3,13,0.0,0,0,29,0,1,32,0,0,0,1.6,1644,16.2,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,90,0,0,19,0,0,0,0,5,0,4,2,189041,0,0,0,0,1,0.0,6,-1100,8600,9700,45,True,0,0
Ashley_Barnes,0,0,0,0,0,0,0,0,0,0.0,0,0,70,0,0,33,0,0,0,0.0,1685,0.0,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,0,0,0,7,0,0,0,0,0,0,4,0,3241,0,0,0,1,1,0.0,0,-372,157,529,45,True,0,0
Ashley_Fletcher,0,0,0,0,0,1,0,0,0,0.0,0,0,535,0,0,38,0,0,0,0.0,2150,0.0,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,14,1,0,18,0,0,0,0,0,0,4,0,3185,1,0,0,4,2,0.0,1,1150,1744,594,50,True,0,0
Ashley_Williams,0,74,0,0,0,28,1,10,69,0.3,0,0,359,0,0,40,1,0,0,4.1,1974,35.0,0,2016-09-12T19:00:00Z,12 Sep 20:00,0,0,90,0,0,15,0,0,0,0,3,0,4,0,294106,0,0,1,3,0,6.0,6,18279,34981,16702,50,False,0,0
Ashley_Young,0,0,0,0,0,0,0,0,0,0.0,0,0,260,0,0,35,0,0,0,0.0,1875,0.0,0,2016-09-10T11:30:00Z,10 Sep 12:30,0,0,0,0,0,10,0,0,0,0,0,0,4,0,2545,0,0,0,2,1,0.0,0,-334,43,377,53,True,0,0
Asmir_Begovic,0,0,0,0,0,0,0,0,0,0.0,0,0,74,0,0,39,0,0,0,0.0,1689,0.0,0,2016-09-11T15:00:00Z,11 Sep 16:00,0,0,0,0,0,16,0,0,0,0,0,0,4,0,9159,0,0,0,2,2,0.0,0,-540,258,798,49,False,0,0
Bacary_Sagna,0,43,0,0,0,13,0,5,39,2.6,1,0,224,0,1,35,0,1,0,1.3,1839,9.2,0,2016-09-10T11:30:00Z,10 Sep 12:30,0,0,90,0,0,11,0,0,0,0,5,0,4,0,127543,1,0,1,2,1,1.0,2,-36332,336,36668,54,False,0,0
Bafétimbi_Gomis,0,0,0,0,0,0,0,0,0,0.0,0,0,377,0,0,39,0,0,0,0.0,1992,0.0,0,2016-09-11T15:00:00Z,11 Sep 16:00,0,0,0,0,0,4,0,0,0,0,0,0,4,0,943,0,0,0,2,2,0.0,0,-127,32,159,65,True,0,0
Bakary_Sako,0,0,0,0,0,0,0,0,0,0.0,0,0,119,0,0,36,0,0,0,0.0,1734,0.0,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,0,0,0,12,0,0,0,0,0,0,4,0,466,0,0,0,2,1,0.0,0,-65,11,76,54,False,0,0
Bamidele_Alli,0,39,0,1,0,26,1,0,38,37.4,1,0,398,0,0,37,3,0,1,15.1,2013,36.0,3,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,90,0,0,14,0,0,0,0,4,0,4,0,264111,2,0,1,4,0,78.0,8,-56982,2176,59158,83,False,0,0
Bartosz_Kapustka,0,0,0,0,0,0,0,0,0,0.0,0,0,497,0,0,34,0,0,0,0.0,2112,0.0,0,2016-09-10T16:30:00Z,10 Sep 17:30,0,0,0,0,0,9,0,0,0,0,0,0,4,0,4687,0,0,0,1,4,0.0,0,-882,110,992,54,False,0,0
Bastian_Schweinsteiger,0,0,0,0,0,0,0,0,0,0.0,0,0,265,0,0,35,0,0,0,0.0,1880,0.0,0,2016-09-10T11:30:00Z,10 Sep 12:30,0,0,0,0,0,10,0,0,0,0,0,0,4,0,6315,0,0,0,2,1,0.0,0,-838,90,928,53,True,0,0
Benik_Afobe,0,0,0,0,0,0,0,0,0,0.0,0,0,52,0,0,32,0,0,0,0.0,1667,0.0,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,0,0,0,19,0,0,0,0,0,0,4,0,15954,0,0,0,0,1,0.0,0,-2871,775,3646,58,True,0,0
Benjamin_Chilwell,0,0,0,0,0,0,0,0,0,0.0,0,0,496,0,0,34,0,0,0,0.0,2111,0.0,0,2016-09-10T16:30:00Z,10 Sep 17:30,0,0,0,0,0,9,0,0,0,0,0,0,4,0,7372,0,0,0,1,4,0.0,0,-760,68,828,45,False,0,0
Ben_Davies,0,55,0,0,0,24,1,8,49,12.9,0,0,386,0,0,37,3,0,0,4.4,2001,19.4,1,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,90,0,0,14,0,0,0,0,4,0,4,0,9200,1,0,0,4,0,12.0,6,-278,810,1088,49,False,0,0
Ben_Foster,0,32,0,0,0,18,0,1,12,0.0,0,0,430,0,0,32,0,1,0,2.7,2045,26.6,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,90,0,0,2,0,0,0,0,12,0,4,4,588104,0,0,0,0,1,0.0,3,70397,94131,23734,47,False,0,0
Ben_Gibson,0,73,0,0,0,15,0,4,68,1.5,0,0,278,0,0,36,0,2,0,3.5,1893,26.8,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,90,0,0,5,0,0,0,0,5,0,4,0,55276,0,0,0,2,1,7.0,1,28359,35961,7602,45,True,0,0
Ben_Hinchcliffe,0,0,0,0,0,0,0,0,0,0.0,0,0,545,0,0,33,0,0,0,0.0,2160,0.0,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,0,0,0,3,0,0,0,0,0,0,4,0,590,0,0,0,1,1,0.0,0,321,496,175,45,False,0,0
Ben_Mee,0,44,0,0,0,13,0,16,36,2.0,0,0,56,0,0,33,2,1,0,3.6,1671,25.6,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,90,0,0,7,0,0,0,0,5,0,4,0,27511,0,0,1,1,1,8.0,1,-712,2528,3240,45,True,0,1
Ben_Watson,0,0,0,0,0,0,0,0,0,0.0,0,0,418,0,0,38,0,0,0,0.0,2033,0.0,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,0,0,0,20,0,0,0,0,0,0,4,0,42028,0,0,0,4,2,0.0,0,-7602,308,7910,45,False,0,0
Bernardo_Espinosa Zúñiga,0,0,0,0,0,0,0,0,0,0.0,0,0,280,0,0,36,0,0,0,0.0,1895,0.0,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,0,0,0,5,0,0,0,0,0,0,4,0,758,0,0,0,2,1,0.0,0,-37,41,78,45,True,0,0
Bertrand_Traore,0,0,0,0,0,0,0,0,0,0.0,0,0,91,0,0,39,0,0,0,0.0,1706,0.0,0,2016-09-11T15:00:00Z,11 Sep 16:00,0,0,0,0,0,16,0,0,0,0,0,0,4,0,1279,0,0,0,2,2,0.0,0,-421,3,424,54,False,0,0
Billy_Jones,0,0,0,0,0,0,0,0,0,0.0,0,0,343,0,0,40,0,0,0,0.0,1958,0.0,0,2016-09-12T19:00:00Z,12 Sep 20:00,0,0,0,0,0,6,0,0,0,0,0,0,4,0,676,0,0,0,3,0,0.0,0,-74,14,88,44,True,0,0
Boaz_Myhill,0,0,0,0,0,0,0,0,0,0.0,0,0,429,0,0,32,0,0,0,0.0,2044,0.0,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,0,0,0,2,0,0,0,0,0,0,4,0,36364,0,0,0,0,1,0.0,0,-4606,358,4964,44,False,0,0
Bojan_Krkic,0,13,0,0,0,5,0,0,10,21.1,0,0,335,0,0,37,0,1,0,3.1,1950,4.4,1,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,24,0,0,17,0,0,0,0,1,0,4,0,93516,0,1,1,4,0,5.0,1,-13311,5944,19255,60,True,0,0
Borja_Bastón,0,0,0,0,0,0,0,0,0,0.0,0,0,507,0,0,39,0,0,0,0.0,2122,0.0,0,2016-09-11T15:00:00Z,11 Sep 16:00,0,0,0,0,0,4,0,0,0,0,0,0,4,0,1730,0,0,0,2,2,0.0,0,-365,265,630,69,True,0,0
Bradley_Guzan,0,0,0,0,0,0,0,0,0,0.0,0,0,490,0,0,36,0,0,0,0.0,2105,0.0,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,0,0,0,5,0,0,0,0,0,0,4,0,34839,0,0,0,2,1,0.0,0,1526,3883,2357,45,True,0,0
Bradley_Smith,0,0,0,0,0,0,0,0,0,0.0,0,0,197,0,0,32,0,0,0,0.0,1812,0.0,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,0,0,0,19,0,0,0,0,0,0,4,0,162683,0,0,0,0,1,0.0,0,-9279,10460,19739,40,True,0,0
Branislav_Ivanovic,1,36,0,0,2,26,0,4,30,14.0,2,0,76,0,0,39,0,2,0,5.8,1691,11.8,1,2016-09-11T15:00:00Z,11 Sep 16:00,0,0,90,1,0,16,0,0,0,0,1,0,4,0,243588,0,2,1,2,2,32.0,6,-7451,4977,12428,60,False,0,0
Brendan_Galloway,0,22,0,0,0,13,0,9,17,1.8,1,0,129,0,0,32,2,1,0,1.6,1744,12.4,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,90,0,0,2,0,0,0,0,7,0,4,0,12602,0,1,0,0,1,2.0,2,4127,6021,1894,45,False,0,0
Brian_Lenihan,0,0,0,0,0,0,0,0,0,0.0,0,0,148,0,0,33,0,0,0,0.0,1763,0.0,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,0,0,0,3,0,0,0,0,0,0,4,0,36291,0,0,0,1,1,0.0,0,-7550,790,8340,40,False,0,0
Brice_Dja Djédjé,0,0,0,0,0,0,0,0,0,0.0,0,0,481,0,0,38,0,0,0,0.0,2096,0.0,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,0,0,0,20,0,0,0,0,0,0,4,0,1038,0,0,0,4,2,0.0,0,-176,17,193,44,False,0,0
Bruno_Martins Indi,0,33,0,0,0,19,0,9,24,0.3,1,0,562,0,0,37,0,4,0,3.5,2177,34.6,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,90,0,0,17,0,0,0,0,6,0,4,0,1685,0,2,0,4,0,0.0,0,1333,1746,413,50,True,0,0
Bryan_Oviedo,0,0,0,0,0,0,0,0,0,0.0,0,0,140,0,0,40,0,0,0,0.0,1755,0.0,0,2016-09-12T19:00:00Z,12 Sep 20:00,0,0,0,0,0,15,0,0,0,0,0,0,4,0,6302,0,0,0,3,0,0.0,0,581,1662,1081,44,False,0,0
