name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards
Adam_Lallana,0,10,0,0,0,2,0,0,9,1.1,0,0,205,0,0,67,0,1,0,0.2,3571,0.0,0,2016-10-01T11:30:00Z,01 Oct 12:30,0,0,22,0,0,16,0,0,0,0,1,0,7,0,574355,0,0,1,2,1,3.0,1,185302,195460,10158,72,False,0,0
Adam_Matthews,0,0,0,0,0,0,0,0,0,0.0,0,0,345,0,0,66,0,0,0,0.0,3711,0.0,0,2016-10-01T14:00:00Z,01 Oct 15:00,0,0,0,0,0,19,0,0,0,0,0,0,7,0,1208,0,0,0,1,1,0.0,0,-32,30,62,40,True,0,0
Adam_Reach,0,0,0,0,0,0,0,0,0,0.0,0,0,285,0,0,70,0,0,0,0.0,3651,0.0,0,2016-10-01T14:00:00Z,01 Oct 15:00,0,0,0,0,0,20,0,0,0,0,0,0,7,0,1472,0,0,0,1,1,0.0,0,-88,10,98,44,False,0,0
Adam_Smith,0,36,1,0,0,24,0,11,31,26.0,3,0,34,0,0,69,2,2,0,6.1,3400,29.0,2,2016-10-01T14:00:00Z,01 Oct 15:00,0,0,90,0,1,18,0,0,0,0,6,0,7,0,361605,3,3,0,2,2,6.0,0,40326,59205,18879,46,False,0,1
Adlène_Guédioura,0,6,0,0,0,6,0,1,4,1.3,0,0,415,0,0,69,0,0,0,0.7,3781,5.2,0,2016-10-01T14:00:00Z,01 Oct 15:00,0,0,12,0,0,2,0,0,0,0,0,0,7,0,4119,1,2,0,2,2,0.0,1,-296,63,359,45,True,0,0
Adnan_Januzaj,0,0,0,0,0,0,0,0,0,0.0,0,0,261,0,0,66,0,0,0,0.0,3627,0.0,0,2016-10-01T14:00:00Z,01 Oct 15:00,0,0,0,0,0,19,0,0,0,0,0,0,7,0,31772,0,0,0,1,1,0.0,0,-7147,346,7493,55,True,0,0
Adrian_Mariappa,0,0,0,0,0,0,0,0,0,0.0,0,0,556,0,0,69,0,0,0,0.0,3922,0.0,0,2016-10-01T14:00:00Z,01 Oct 15:00,0,0,0,0,0,2,0,0,0,0,0,0,7,0,14398,0,0,0,2,2,0.0,0,1871,2695,824,40,True,0,0
Adrián_San Miguel del Castillo,0,22,0,0,0,12,0,3,11,10.0,0,0,450,0,0,70,0,1,0,2.1,3816,11.4,1,2016-10-01T14:00:00Z,01 Oct 15:00,0,0,90,0,0,12,0,0,0,0,8,0,7,1,120676,0,0,0,1,1,0.0,2,-5841,1263,7104,50,True,0,0
Ahmed_Elmohamady,0,0,0,0,0,0,0,0,0,0.0,0,0,158,0,0,63,0,0,0,0.0,3524,0.0,0,2016-10-01T14:00:00Z,01 Oct 15:00,0,0,0,0,0,4,0,0,0,0,0,0,7,0,12828,0,0,0,2,0,0.0,0,-3137,37,3174,49,True,0,0
Ahmed_Musa,0,0,0,0,0,0,0,0,0,0.0,0,0,187,0,0,64,0,0,0,0.0,3553,0.0,0,2016-10-02T13:15:00Z,02 Oct 14:15,0,0,0,0,0,13,0,0,0,0,0,0,7,0,153182,0,0,0,0,0,0.0,0,-15471,446,15917,71,True,0,0
Aiden_O'Neill,0,0,0,0,0,0,0,0,0,0.0,0,0,531,0,0,61,0,0,0,0.0,3897,0.0,0,2016-10-02T15:30:00Z,02 Oct 16:30,0,0,0,0,0,1,0,0,0,0,0,0,7,0,1132,0,0,0,1,0,0.0,0,57,168,111,44,True,0,0
Alberto_Moreno,0,0,0,0,0,0,0,0,0,0.0,0,0,192,0,0,67,0,0,0,0.0,3558,0.0,0,2016-10-01T11:30:00Z,01 Oct 12:30,0,0,0,0,0,16,0,0,0,0,0,0,7,0,87777,0,0,0,2,1,0.0,0,-7263,614,7877,47,False,0,0
Albert_Adomah,0,0,0,0,0,0,0,0,0,0.0,0,0,281,0,0,70,0,0,0,0.0,3647,0.0,0,2016-10-01T14:00:00Z,01 Oct 15:00,0,0,0,0,0,20,0,0,0,0,0,0,7,0,1803,0,0,0,1,1,0.0,0,-201,2,203,54,False,0,0
Aleix_García Serrano,0,0,0,0,0,0,0,0,0,0.0,0,0,578,0,0,68,0,0,0,0.0,3944,0.0,0,2016-10-02T13:15:00Z,02 Oct 14:15,0,0,0,0,0,17,0,0,0,0,0,0,7,0,214,0,0,0,0,2,0.0,0,10,32,22,50,False,0,0
Aleksandar_Kolarov,0,53,0,0,0,7,0,5,40,27.1,0,0,220,0,0,68,0,2,0,4.5,3586,14.0,2,2016-10-02T13:15:00Z,02 Oct 14:15,0,0,90,0,1,17,1,0,0,0,3,0,7,0,174092,1,0,0,0,2,4.0,-1,-6269,3414,9683,59,False,0,0
Alexander_Manninger,0,0,0,0,0,0,0,0,0,0.0,0,0,524,0,0,67,0,0,0,0.0,3890,0.0,0,2016-10-01T11:30:00Z,01 Oct 12:30,0,0,0,0,0,16,0,0,0,0,0,0,7,0,14057,0,0,0,2,1,0.0,0,306,724,418,40,False,0,0
Alexis_Sánchez,0,55,0,0,0,22,1,0,39,107.7,6,0,12,0,0,61,0,0,0,20.6,3378,33.0,8,2016-10-02T15:30:00Z,02 Oct 16:30,0,0,90,0,1,3,0,0,0,0,3,0,7,0,823436,5,2,1,1,0,65.0,3,263588,270248,6660,112,False,0,0
Alex_Baptiste,0,0,0,0,0,0,0,0,0,0.0,0,0,522,0,0,70,0,0,0,0.0,3888,0.0,0,2016-10-01T14:00:00Z,01 Oct 15:00,0,0,0,0,0,20,0,0,0,0,0,0,7,0,3297,0,0,0,1,1,0.0,0,-160,65,225,40,False,0,0
Alex_Bruce,0,0,0,0,0,0,0,0,0,0.0,0,0,154,0,0,63,0,0,0,0.0,3520,0.0,0,2016-10-01T14:00:00Z,01 Oct 15:00,0,0,0,0,0,4,0,0,0,0,0,0,7,0,6450,0,0,0,2,0,0.0,0,51,339,288,40,True,0,0
Alex_Iwobi,0,43,0,0,0,12,1,0,40,19.8,2,0,21,0,0,61,0,0,0,3.8,3387,2.8,1,2016-10-02T15:30:00Z,02 Oct 16:30,0,0,70,0,0,3,0,0,0,0,5,0,7,0,54308,4,1,2,1,0,15.0,3,19495,23084,3589,58,False,0,0
Alex_McCarthy,0,0,0,0,0,0,0,0,0,0.0,0,0,101,0,0,64,0,0,0,0.0,3467,0.0,0,2016-10-02T13:15:00Z,02 Oct 14:15,0,0,0,0,0,8,0,0,0,0,0,0,7,0,7990,0,0,0,0,0,0.0,0,-228,51,279,44,False,0,0
Alex_Oxlade-Chamberlain,0,11,0,0,0,3,0,1,9,2.9,0,0,18,0,0,61,0,0,0,2.9,3384,1.6,0,2016-10-02T15:30:00Z,02 Oct 16:30,0,0,20,0,0,3,0,0,0,0,0,0,7,0,60201,0,0,0,1,0,24.0,1,-8982,425,9407,59,False,0,0
Alex_Pritchard,0,0,0,0,0,0,0,0,0,0.0,0,0,401,0,0,68,0,0,0,0.0,3767,0.0,0,2016-10-02T13:15:00Z,02 Oct 14:15,0,0,0,0,0,10,0,0,0,0,0,0,7,0,218,0,0,0,0,2,0.0,0,-4,4,8,45,True,0,0
Alfie_Mawson,0,0,0,0,0,0,0,0,0,0.0,0,0,558,0,0,67,0,0,0,0.0,3924,0.0,0,2016-10-01T11:30:00Z,01 Oct 12:30,0,0,0,0,0,9,0,0,0,0,0,0,7,0,285,0,0,0,2,1,0.0,0,-8,21,29,45,True,0,0
Allan-Roméo_Nyom,0,18,0,0,0,6,0,1,10,14.9,0,0,412,0,0,66,2,1,0,2.3,3778,4.2,1,2016-10-01T14:00:00Z,01 Oct 15:00,0,0,90,0,1,15,0,0,0,0,0,0,7,0,21246,0,0,0,1,1,4.0,2,-62,1198,1260,43,False,0,0
Allan_McGregor,0,0,0,0,0,0,0,0,0,0.0,0,0,146,0,0,63,0,0,0,0.0,3512,0.0,0,2016-10-01T14:00:00Z,01 Oct 15:00,0,0,0,0,0,4,0,0,0,0,0,0,7,0,1099,0,0,0,2,0,0.0,0,-25,14,39,45,True,0,0
Almen_Abdi,0,0,0,0,0,0,0,0,0,0.0,0,0,417,0,0,69,0,0,0,0.0,3783,0.0,0,2016-10-01T14:00:00Z,01 Oct 15:00,0,0,0,0,0,2,0,0,0,0,0,0,7,0,73,0,0,0,2,2,0.0,0,0,5,5,50,True,0,0
Ander_Herrera,0,82,0,0,0,16,0,10,73,16.2,2,0,262,0,0,65,3,1,0,5.0,3628,15.4,1,2016-10-02T11:00:00Z,02 Oct 12:00,0,0,83,0,0,14,0,0,0,0,6,0,7,0,10566,0,2,2,1,1,18.0,1,266,769,503,63,True,0,1
Andreas_Pereira,0,0,0,0,0,0,0,0,0,0.0,0,0,263,0,0,65,0,0,0,0.0,3629,0.0,0,2016-10-02T11:00:00Z,02 Oct 12:00,0,0,0,0,0,14,0,0,0,0,0,0,7,0,2297,0,0,0,1,1,0.0,0,-118,17,135,44,True,0,0
Andrew_Robertson,0,51,0,0,0,9,0,8,40,2.2,0,0,152,0,0,63,1,2,0,1.4,3518,12.0,0,2016-10-01T14:00:00Z,01 Oct 15:00,0,0,90,0,0,4,0,0,0,0,6,0,7,0,72082,1,0,0,2,0,0.0,0,-891,2852,3743,45,True,0,1
Andrew_Surman,0,54,0,0,0,10,0,0,44,13.4,1,0,39,0,0,69,1,2,0,2.1,3405,7.0,1,2016-10-01T14:00:00Z,01 Oct 15:00,0,0,90,0,0,18,0,0,0,0,4,0,7,0,7656,1,0,1,2,2,1.0,2,-269,192,461,48,False,0,0
Andre_Gray,0,0,0,0,0,0,0,0,0,0.0,0,0,68,0,0,61,0,0,0,0.0,3434,0.0,0,2016-10-02T15:30:00Z,02 Oct 16:30,0,0,0,0,0,1,0,0,0,0,0,0,7,0,164182,0,0,0,1,0,0.0,0,-72661,384,73045,63,True,0,0
Andros_Townsend,0,23,0,0,0,7,0,2,20,8.0,2,0,120,0,0,62,0,1,0,4.1,3486,5.4,0,2016-09-30T19:00:00Z,30 Sep 20:00,0,0,90,0,1,6,0,0,0,0,3,0,7,0,158946,3,1,0,1,1,28.0,1,-8217,6871,15088,63,False,0,1
André_Ayew,0,0,0,0,0,0,0,0,0,0.0,0,0,374,0,0,70,0,0,0,0.0,3740,0.0,0,2016-10-01T14:00:00Z,01 Oct 15:00,0,0,0,0,0,12,0,0,0,0,0,0,7,0,47934,0,0,0,1,1,0.0,0,-1904,13,1917,72,True,0,0
Andy_Carroll,0,0,0,0,0,0,0,0,0,0.0,0,0,468,0,0,70,0,0,0,0.0,3834,0.0,0,2016-10-01T14:00:00Z,01 Oct 15:00,0,0,0,0,0,12,0,0,0,0,0,0,7,0,60104,0,0,0,1,1,0.0,0,-3411,57,3468,62,True,0,0
Andy_King,0,0,0,0,0,0,0,0,0,0.0,0,0,178,0,0,64,0,0,0,0.0,3544,0.0,0,2016-10-02T13:15:00Z,02 Oct 14:15,0,0,0,0,0,13,0,0,0,0,0,0,7,0,10785,0,0,0,0,0,0.0,0,-426,197,623,48,True,0,0
Angelo_Ogbonna,0,26,0,0,0,15,0,9,23,25.7,0,0,456,0,0,70,1,1,0,5.1,3822,23.6,2,2016-10-01T14:00:00Z,01 Oct 15:00,0,0,90,0,1,12,0,0,0,0,3,0,7,0,34169,2,2,0,1,1,2.0,2,-1322,369,1691,48,True,0,0
Angel_Rangel,0,55,1,0,0,30,0,9,44,17.2,1,0,361,0,0,67,1,2,0,5.2,3727,32.6,1,2016-10-01T11:30:00Z,01 Oct 12:30,0,0,90,0,1,9,0,1,0,0,7,0,7,0,11404,0,6,0,2,1,2.0,1,-153,312,465,44,True,0,0
Anthony_Martial,0,8,0,0,0,22,0,0,8,15.7,0,0,267,0,0,65,0,1,1,7.6,3633,37.2,1,2016-10-02T11:00:00Z,02 Oct 12:00,0,0,24,0,1,14,0,0,0,0,0,0,7,0,125926,1,0,0,1,1,23.0,6,-15892,185,16077,93,True,0,0
Antonio_Barragán,0,44,0,0,0,17,0,4,37,7.2,1,0,477,0,0,70,3,1,0,2.3,3843,13.8,0,2016-10-01T14:00:00Z,01 Oct 15:00,0,0,90,0,1,20,0,0,0,0,5,0,7,0,24502,0,4,0,1,1,2.0,1,268,1599,1331,45,False,0,1
Antonio_Valencia,0,55,0,0,0,21,0,4,50,15.3,1,0,250,0,0,65,2,1,0,3.8,3616,20.2,1,2016-10-02T11:00:00Z,02 Oct 12:00,0,0,90,0,0,14,0,0,0,0,6,0,7,0,500779,0,4,0,1,1,2.0,1,-716,21269,21985,56,True,0,1
Arouna_Koné,0,0,0,0,0,0,0,0,0,0.0,0,0,144,0,0,62,0,0,0,0.0,3510,0.0,0,2016-09-30T19:00:00Z,30 Sep 20:00,0,0,0,0,0,5,0,0,0,0,0,0,7,0,44195,0,0,0,1,1,0.0,0,-3115,881,3996,52,True,0,0
Arthur_Masuaku,0,0,0,0,0,0,0,0,0,0.0,0,0,505,0,0,70,0,0,0,0.0,3871,0.0,0,2016-10-01T14:00:00Z,01 Oct 15:00,0,0,0,0,0,12,0,0,0,0,0,0,7,0,12092,0,0,0,1,1,0.0,0,-4393,21,4414,49,True,0,0
Artur_Boruc,0,18,0,0,0,18,0,0,7,0.0,0,0,29,0,0,69,0,2,0,3.7,3395,37.0,0,2016-10-01T14:00:00Z,01 Oct 15:00,0,0,90,0,0,18,0,0,0,0,8,0,7,5,264066,0,0,0,2,2,0.0,2,48868,53814,4946,45,False,0,0
Ashley_Barnes,0,0,0,0,0,0,0,0,0,0.0,0,0,70,0,0,61,0,0,0,0.0,3436,0.0,0,2016-10-02T15:30:00Z,02 Oct 16:30,0,0,0,0,0,1,0,0,0,0,0,0,7,0,6734,0,0,0,1,0,0.0,0,53,687,634,44,True,0,0
Ashley_Fletcher,0,0,0,0,0,0,0,0,0,0.0,0,0,535,0,0,70,0,0,0,0.0,3901,0.0,0,2016-10-01T14:00:00Z,01 Oct 15:00,0,0,0,0,0,12,0,0,0,0,0,0,7,0,5342,0,0,0,1,1,0.0,0,301,1034,733,50,True,0,0
Ashley_Williams,0,32,0,0,0,13,0,11,20,0.6,0,0,359,0,0,62,0,1,0,4.8,3725,25.8,0,2016-09-30T19:00:00Z,30 Sep 20:00,0,0,90,0,0,5,0,0,0,0,1,0,7,0,374546,0,1,0,1,1,22.0,2,14046,24249,10203,50,True,0,0
Ashley_Young,0,0,0,0,0,0,0,0,0,0.0,0,0,260,0,0,65,0,0,0,0.0,3626,0.0,0,2016-10-02T11:00:00Z,02 Oct 12:00,0,0,0,0,0,14,0,0,0,0,0,0,7,0,2496,0,0,0,1,1,0.0,0,-79,64,143,52,True,0,0
Asmir_Begovic,0,0,0,0,0,0,0,0,0,0.0,0,0,74,0,0,63,0,0,0,0.0,3440,0.0,0,2016-10-01T14:00:00Z,01 Oct 15:00,0,0,0,0,0,7,0,0,0,0,0,0,7,0,8947,0,0,0,2,0,0.0,0,-252,47,299,49,False,0,0
Bacary_Sagna,0,0,0,0,0,0,0,0,0,0.0,0,0,224,0,0,68,0,0,0,0.0,3590,0.0,0,2016-10-02T13:15:00Z,02 Oct 14:15,0,0,0,0,0,17,0,0,0,0,0,0,7,0,135420,0,0,0,0,2,0.0,0,4613,8644,4031,54,False,0,0
Bafétimbi_Gomis,0,0,0,0,0,0,0,0,0,0.0,0,0,377,0,0,67,0,0,0,0.0,3743,0.0,0,2016-10-01T11:30:00Z,01 Oct 12:30,0,0,0,0,0,9,0,0,0,0,0,0,7,0,924,0,0,0,2,1,0.0,0,-25,19,44,65,True,0,0
Bakary_Sako,0,0,0,0,0,0,0,0,0,0.0,0,0,119,0,0,62,0,0,0,0.0,3485,0.0,0,2016-09-30T19:00:00Z,30 Sep 20:00,0,0,0,0,0,6,0,0,0,0,0,0,7,0,516,0,0,0,1,1,0.0,0,-4,38,42,54,False,0,0
Bamidele_Alli,0,14,0,0,0,18,1,1,10,11.1,2,0,398,0,0,68,4,0,1,6.4,3764,32.0,1,2016-10-02T13:15:00Z,02 Oct 14:15,0,0,85,1,0,10,0,0,0,0,1,0,7,0,228363,4,0,0,0,2,21.0,8,-24446,987,25433,83,True,0,0
Bartosz_Kapustka,0,0,0,0,0,0,0,0,0,0.0,0,0,497,0,0,64,0,0,0,0.0,3863,0.0,0,2016-10-02T13:15:00Z,02 Oct 14:15,0,0,0,0,0,13,0,0,0,0,0,0,7,0,3540,0,0,0,0,0,0.0,0,-251,9,260,53,True,0,0
Bastian_Schweinsteiger,0,0,0,0,0,0,0,0,0,0.0,0,0,265,0,0,65,0,0,0,0.0,3631,0.0,0,2016-10-02T11:00:00Z,02 Oct 12:00,0,0,0,0,0,14,0,0,0,0,0,0,7,0,5838,0,0,0,1,1,0.0,0,-185,37,222,52,True,0,0
Benik_Afobe,0,2,0,0,0,3,0,0,2,0.5,0,0,52,0,0,69,0,0,0,0.1,3418,0.0,0,2016-10-01T14:00:00Z,01 Oct 15:00,0,0,1,0,0,18,0,0,0,0,1,0,7,0,12372,0,0,0,2,2,0.0,1,-702,285,987,57,False,0,0
Benjamin_Chilwell,0,0,0,0,0,0,0,0,0,0.0,0,0,496,0,0,64,0,0,0,0.0,3862,0.0,0,2016-10-02T13:15:00Z,02 Oct 14:15,0,0,0,0,0,13,0,0,0,0,0,0,7,0,6558,0,0,0,0,0,0.0,0,-257,70,327,44,True,0,0
Ben_Davies,0,0,0,0,0,0,0,0,0,0.0,0,0,386,0,0,68,0,0,0,0.0,3752,0.0,0,2016-10-02T13:15:00Z,02 Oct 14:15,0,0,0,0,0,10,0,0,0,0,0,0,7,0,11543,0,0,0,0,2,0.0,0,-72,672,744,49,True,0,0
Ben_Foster,0,29,0,0,0,14,0,1,12,0.0,0,0,430,0,0,66,0,1,0,1.1,3796,11.0,0,2016-10-01T14:00:00Z,01 Oct 15:00,0,0,90,0,0,15,0,0,0,0,12,0,7,2,668436,0,0,0,1,1,0.0,2,2162,17379,15217,47,False,0,0
Ben_Gibson,0,57,0,0,0,17,0,9,52,0.6,0,0,278,0,0,70,0,1,0,2.6,3644,25.0,0,2016-10-01T14:00:00Z,01 Oct 15:00,0,0,90,0,0,20,0,0,0,0,3,0,7,0,148222,0,0,0,1,1,0.0,2,65227,71088,5861,46,False,0,0
Ben_Hamer,0,0,0,0,0,0,0,0,0,0.0,0,0,583,0,0,64,0,0,0,0.0,3949,0.0,0,2016-10-02T13:15:00Z,02 Oct 14:15,0,0,0,0,0,13,0,0,0,0,0,0,7,0,194,0,0,0,0,0,0.0,0,17,33,16,45,True,0,0
Ben_Hinchcliffe,0,0,0,0,0,0,0,0,0,0.0,0,0,545,0,0,63,0,0,0,0.0,3911,0.0,0,2016-10-01T14:00:00Z,01 Oct 15:00,0,0,0,0,0,4,0,0,0,0,0,0,7,0,1129,0,0,0,2,0,0.0,0,63,206,143,45,True,0,0
Ben_Mee,0,38,0,0,0,14,0,12,24,10.6,0,0,56,0,0,61,0,1,0,3.5,3422,24.2,1,2016-10-02T15:30:00Z,02 Oct 16:30,0,0,90,0,0,1,0,0,0,0,5,0,7,0,24658,0,0,0,1,0,0.0,2,-213,940,1153,45,True,0,0
Ben_Watson,0,0,0,0,0,0,0,0,0,0.0,0,0,418,0,0,69,0,0,0,0.0,3784,0.0,0,2016-10-01T14:00:00Z,01 Oct 15:00,0,0,0,0,0,2,0,0,0,0,0,0,7,0,31434,0,0,0,2,2,0.0,0,-1963,351,2314,44,True,0,0
Ben_Wynter,0,0,0,0,0,0,0,0,0,0.0,0,0,585,0,0,62,0,0,0,0.0,3951,0.0,0,2016-09-30T19:00:00Z,30 Sep 20:00,0,0,0,0,0,6,0,0,0,0,0,0,7,0,2001,0,0,0,1,1,0.0,0,1448,1755,307,40,False,0,0
Bernardo_Espinosa Zúñiga,0,0,0,0,0,0,0,0,0,0.0,0,0,280,0,0,70,0,0,0,0.0,3646,0.0,0,2016-10-01T14:00:00Z,01 Oct 15:00,0,0,0,0,0,20,0,0,0,0,0,0,7,0,772,0,0,0,1,1,0.0,0,-16,30,46,44,False,0,0
Bertrand_Traore,0,0,0,0,0,0,0,0,0,0.0,0,0,91,0,0,63,0,0,0,0.0,3457,0.0,0,2016-10-01T14:00:00Z,01 Oct 15:00,0,0,0,0,0,7,0,0,0,0,0,0,7,0,1057,0,0,0,2,0,0.0,0,-34,4,38,54,False,0,0
Billy_Jones,0,0,0,0,0,0,0,0,0,0.0,0,0,343,0,0,66,0,0,0,0.0,3709,0.0,0,2016-10-01T14:00:00Z,01 Oct 15:00,0,0,0,0,0,19,0,0,0,0,0,0,7,0,810,0,0,0,1,1,0.0,0,20,53,33,44,True,0,0
Boaz_Myhill,0,0,0,0,0,0,0,0,0,0.0,0,0,429,0,0,66,0,0,0,0.0,3795,0.0,0,2016-10-01T14:00:00Z,01 Oct 15:00,0,0,0,0,0,15,0,0,0,0,0,0,7,0,29605,0,0,0,1,1,0.0,0,-1624,166,1790,43,False,0,0
Bojan_Krkic,0,0,0,0,0,0,0,0,0,0.0,0,0,335,0,0,65,0,0,0,0.0,3701,0.0,0,2016-10-02T11:00:00Z,02 Oct 12:00,0,0,0,0,0,11,0,0,0,0,0,0,7,0,54943,0,0,0,1,1,0.0,0,-9122,161,9283,58,False,0,0
Borja_Bastón,1,32,0,2,0,7,0,6,21,6.8,1,0,507,0,0,67,0,2,0,2.3,3873,6.4,0,2016-10-01T11:30:00Z,01 Oct 12:30,0,0,90,1,0,9,0,0,0,0,1,0,7,0,1513,3,0,2,2,1,10.0,5,-102,76,178,69,True,0,0
Bradley_Guzan,0,0,0,0,0,0,0,0,0,0.0,0,0,490,0,0,70,0,0,0,0.0,3856,0.0,0,2016-10-01T14:00:00Z,01 Oct 15:00,0,0,0,0,0,20,0,0,0,0,0,0,7,0,29813,0,0,0,1,1,0.0,0,-1581,165,1746,45,False,0,0
Bradley_Smith,0,0,0,0,0,0,0,0,0,0.0,0,0,197,0,0,69,0,0,0,0.0,3563,0.0,0,2016-10-01T14:00:00Z,01 Oct 15:00,0,0,0,0,0,18,0,0,0,0,0,0,7,0,162618,0,0,0,2,2,0.0,0,408,7715,7307,40,False,0,0
Branislav_Ivanovic,0,0,0,0,0,0,0,0,0,0.0,0,0,76,0,0,63,0,0,0,0.0,3442,0.0,0,2016-10-01T14:00:00Z,01 Oct 15:00,0,0,0,0,0,7,0,0,0,0,0,0,7,0,223810,0,0,0,2,0,0.0,0,-16050,1647,17697,60,False,0,0
Brendan_Galloway,0,0,0,0,0,0,0,0,0,0.0,0,0,129,0,0,66,0,0,0,0.0,3495,0.0,0,2016-10-01T14:00:00Z,01 Oct 15:00,0,0,0,0,0,15,0,0,0,0,0,0,7,0,15288,0,0,0,1,1,0.0,0,-727,363,1090,45,False,0,0
Brian_Lenihan,0,0,0,0,0,0,0,0,0,0.0,0,0,148,0,0,63,0,0,0,0.0,3514,0.0,0,2016-10-01T14:00:00Z,01 Oct 15:00,0,0,0,0,0,4,0,0,0,0,0,0,7,0,43610,0,0,0,2,0,0.0,0,6409,9498,3089,39,True,0,0
Brice_Dja Djédjé,0,0,0,0,0,0,0,0,0,0.0,0,0,481,0,0,69,0,0,0,0.0,3847,0.0,0,2016-10-01T14:00:00Z,01 Oct 15:00,0,0,0,0,0,2,0,0,0,0,0,0,7,0,849,0,0,0,2,2,0.0,0,-40,7,47,44,True,0,0
