name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards
Adam_Lallana,0,43,0,0,0,11,0,2,36,26.8,0,0,205,0,0,27,0,1,0,5.6,1270,9.6,2,2016-08-27T11:30:00Z,27 Aug 12:30,0,0,90,2,0,17,0,0,0,0,6,0,3,0,327710,2,0,0,1,1,20.0,2,3333,39624,36291,71,False,0,0
Adam_Matthews,0,0,0,0,0,0,0,0,0,0.0,0,0,345,0,0,26,0,0,0,0.0,1410,0.0,0,2016-08-27T14:00:00Z,27 Aug 15:00,0,0,0,0,0,13,0,0,0,0,0,0,3,0,1415,0,0,0,1,1,0.0,0,-215,21,236,40,False,0,0
Adam_Reach,0,0,0,0,0,0,0,0,0,0.0,0,0,285,0,0,30,0,0,0,0.0,1350,0.0,0,2016-08-28T12:30:00Z,28 Aug 13:30,0,0,0,0,0,19,0,0,0,0,0,0,3,0,2272,0,0,0,0,0,0.0,0,-220,107,327,44,False,0,0
Adam_Smith,0,34,0,0,0,13,0,2,27,14.9,2,0,34,0,0,22,1,1,0,3.0,1099,12.8,1,2016-08-27T14:00:00Z,27 Aug 15:00,0,0,90,0,1,5,0,0,0,0,6,0,3,0,120622,3,1,0,1,1,2.0,2,13413,22690,9277,45,False,0,0
Adlène_Guédioura,0,25,0,0,0,5,0,1,21,2.7,1,0,415,0,0,28,0,3,0,1.7,1480,6.2,0,2016-08-27T14:00:00Z,27 Aug 15:00,0,0,45,0,0,1,0,0,0,0,2,0,3,0,5180,1,1,0,3,1,8.0,1,2508,3317,809,45,True,0,0
Adnan_Januzaj,0,19,0,0,0,12,0,0,9,16.3,4,0,261,0,0,26,0,1,0,2.8,1326,9.2,1,2016-08-27T14:00:00Z,27 Aug 15:00,0,0,90,1,1,13,0,0,0,0,3,0,3,0,47846,2,1,0,1,1,2.0,2,6826,11504,4678,55,False,0,0
Adrián_San Miguel del Castillo,0,37,0,0,0,14,0,0,23,0.0,0,0,450,0,0,29,0,3,0,1.7,1515,17.4,0,2016-08-28T15:00:00Z,28 Aug 16:00,0,0,90,0,0,10,0,0,0,0,8,0,3,3,125217,0,0,0,1,3,0.0,2,4614,11749,7135,50,False,0,0
Ahmed_Elmohamady,0,43,0,0,0,22,0,10,28,0.3,1,0,158,0,0,24,0,1,0,2.1,1223,20.8,0,2016-08-27T16:30:00Z,27 Aug 17:30,0,0,90,0,0,11,0,0,0,0,12,0,3,0,19921,0,3,0,1,0,0.0,2,-285,1985,2270,50,True,0,0
Ahmed_Musa,0,11,0,1,0,1,0,1,9,2.9,1,0,187,0,0,25,0,1,0,1.7,1252,4.8,0,2016-08-27T14:00:00Z,27 Aug 15:00,0,0,16,0,0,16,0,0,0,0,4,0,3,0,314876,1,0,0,1,2,9.0,1,-101100,6875,107975,74,True,0,0
Aiden_O'Neill,0,33,0,0,0,8,0,1,29,3.3,0,0,531,0,0,21,0,1,0,1.7,1596,5.8,0,2016-08-27T14:00:00Z,27 Aug 15:00,0,0,34,0,0,4,0,0,0,0,4,0,3,0,680,0,0,0,0,3,8.0,1,252,391,139,45,False,0,0
Alberto_Moreno,0,0,0,0,0,0,0,0,0,0.0,0,0,192,0,0,27,0,0,0,0.0,1257,0.0,0,2016-08-27T11:30:00Z,27 Aug 12:30,0,0,0,0,0,17,0,0,0,0,0,0,3,0,142396,0,0,0,1,1,0.0,0,-29708,1074,30782,49,False,0,0
Albert_Adomah,0,0,0,0,0,0,0,0,0,0.0,0,0,281,0,0,30,0,0,0,0.0,1346,0.0,0,2016-08-28T12:30:00Z,28 Aug 13:30,0,0,0,0,0,19,0,0,0,0,0,0,3,0,8341,0,0,0,0,0,0.0,0,-1815,216,2031,54,False,0,0
Aleksandar_Kolarov,0,21,0,0,0,6,0,5,18,0.3,1,0,220,0,0,29,0,0,0,1.4,1285,13.4,0,2016-08-28T15:00:00Z,28 Aug 16:00,0,0,32,0,0,20,0,0,0,0,2,0,3,0,183836,0,0,0,1,3,0.0,1,-13054,3022,16076,60,True,0,0
Alexander_Manninger,0,0,0,0,0,0,0,0,0,0.0,0,0,524,0,0,27,0,0,0,0.0,1589,0.0,0,2016-08-27T11:30:00Z,27 Aug 12:30,0,0,0,0,0,17,0,0,0,0,0,0,3,0,9242,0,0,0,1,1,0.0,0,1079,1592,513,40,False,0,0
Alexis_Sánchez,2,44,1,1,3,46,0,1,39,28.1,1,0,12,0,0,28,5,1,1,14.8,1077,58.6,1,2016-08-27T14:00:00Z,27 Aug 15:00,0,0,90,0,1,18,0,0,0,0,1,0,3,0,280067,3,1,0,3,1,61.0,16,-35661,7411,43072,109,False,1,0
Alex_Baptiste,0,0,0,0,0,0,0,0,0,0.0,0,0,522,0,0,30,0,0,0,0.0,1587,0.0,0,2016-08-28T12:30:00Z,28 Aug 13:30,0,0,0,0,0,19,0,0,0,0,0,0,3,0,4408,0,0,0,0,0,0.0,0,555,938,383,40,False,0,0
Alex_Bruce,0,0,0,0,0,0,0,0,0,0.0,0,0,154,0,0,24,0,0,0,0.0,1219,0.0,0,2016-08-27T16:30:00Z,27 Aug 17:30,0,0,0,0,0,11,0,0,0,0,0,0,3,0,6019,0,0,0,1,0,0.0,0,-326,252,578,40,True,0,0
Alex_Iwobi,0,0,0,0,0,0,0,0,0,0.0,0,0,21,0,0,28,0,0,0,0.0,1086,0.0,0,2016-08-27T14:00:00Z,27 Aug 15:00,0,0,0,0,0,18,0,0,0,0,0,0,3,0,19041,0,0,0,3,1,0.0,0,-12503,147,12650,59,False,0,0
Alex_McCarthy,0,0,0,0,0,0,0,0,0,0.0,0,0,101,0,0,26,0,0,0,0.0,1166,0.0,0,2016-08-27T14:00:00Z,27 Aug 15:00,0,0,0,0,0,15,0,0,0,0,0,0,3,0,8837,0,0,0,1,1,0.0,0,-462,97,559,45,True,0,0
Alex_Oxlade-Chamberlain,0,30,1,0,0,12,0,1,22,17.2,2,0,18,0,0,28,3,1,0,2.6,1083,4.0,1,2016-08-27T14:00:00Z,27 Aug 15:00,0,0,69,0,0,18,0,0,0,0,3,0,3,0,106822,1,1,1,3,1,5.0,2,15313,26201,10888,60,False,0,0
Alex_Pritchard,0,0,0,0,0,0,0,0,0,0.0,0,0,401,0,0,27,0,0,0,0.0,1466,0.0,0,2016-08-27T11:30:00Z,27 Aug 12:30,0,0,0,0,0,9,0,0,0,0,0,0,3,0,256,0,0,0,1,1,0.0,0,-32,4,36,45,True,0,0
Allan-Roméo_Nyom,0,0,0,0,0,0,0,0,0,0.0,0,0,412,0,0,28,0,0,0,0.0,1477,0.0,0,2016-08-27T14:00:00Z,27 Aug 15:00,0,0,0,0,0,1,0,0,0,0,0,0,3,0,28142,0,0,0,3,1,0.0,0,-4934,191,5125,44,True,0,0
Allan_McGregor,0,0,0,0,0,0,0,0,0,0.0,0,0,146,0,0,24,0,0,0,0.0,1211,0.0,0,2016-08-27T16:30:00Z,27 Aug 17:30,0,0,0,0,0,11,0,0,0,0,0,0,3,0,1214,0,0,0,1,0,0.0,0,-92,36,128,45,True,0,0
Almen_Abdi,0,0,0,0,0,0,0,0,0,0.0,0,0,417,0,0,28,0,0,0,0.0,1482,0.0,0,2016-08-27T14:00:00Z,27 Aug 15:00,0,0,0,0,0,1,0,0,0,0,0,0,3,0,92,0,0,0,3,1,0.0,0,-21,5,26,50,True,0,0
Ander_Herrera,0,0,0,0,0,0,0,0,0,0.0,0,0,262,0,0,24,0,0,0,0.0,1327,0.0,0,2016-08-27T16:30:00Z,27 Aug 17:30,0,0,0,0,0,7,0,0,0,0,0,0,3,0,12013,0,0,0,1,0,0.0,0,-2072,220,2292,64,False,0,0
Andreas_Pereira,0,0,0,0,0,0,0,0,0,0.0,0,0,263,0,0,24,0,0,0,0.0,1328,0.0,0,2016-08-27T16:30:00Z,27 Aug 17:30,0,0,0,0,0,7,0,0,0,0,0,0,3,0,3301,0,0,0,1,0,0.0,0,-174,288,462,44,False,0,0
Andrew_Robertson,0,37,0,0,0,14,0,9,31,1.9,2,0,152,0,0,24,0,1,0,2.1,1217,19.4,0,2016-08-27T16:30:00Z,27 Aug 17:30,0,0,90,0,0,11,0,0,0,0,3,0,3,0,55492,3,0,0,1,0,0.0,2,8621,12215,3594,45,True,0,0
Andrew_Surman,0,32,0,0,0,19,0,13,29,1.3,0,0,39,0,0,22,0,1,0,3.0,1104,25.6,0,2016-08-27T14:00:00Z,27 Aug 15:00,0,0,90,0,0,5,0,0,0,0,7,0,3,0,9549,2,1,1,1,1,3.0,2,-714,290,1004,50,False,0,0
Andre_Gray,0,17,0,0,0,5,0,0,11,14.4,1,0,68,0,0,21,0,3,0,1.8,1133,3.4,1,2016-08-27T14:00:00Z,27 Aug 15:00,0,0,90,0,0,4,0,0,0,0,1,0,3,0,401127,3,0,0,0,3,0.0,2,16315,57189,40874,65,False,0,0
Andros_Townsend,0,31,0,1,0,9,0,1,29,26.4,2,0,120,0,0,22,1,1,0,7.0,1185,14.6,1,2016-08-27T14:00:00Z,27 Aug 15:00,0,0,90,0,2,2,0,0,0,0,5,0,3,0,205554,4,0,1,1,1,29.0,2,-11355,13720,25075,65,True,0,0
André_Ayew,0,0,0,0,0,0,0,0,0,0.0,0,0,374,0,0,29,0,0,0,0.0,1439,0.0,0,2016-08-28T15:00:00Z,28 Aug 16:00,0,0,0,0,0,10,0,0,0,0,0,0,3,0,77029,0,0,0,1,3,0.0,0,-73193,87,73280,73,False,0,0
Andy_Carroll,0,0,0,0,0,0,0,0,0,0.0,0,0,468,0,0,29,0,0,0,0.0,1533,0.0,0,2016-08-28T15:00:00Z,28 Aug 16:00,0,0,0,0,0,10,0,0,0,0,0,0,3,0,120619,0,0,0,1,3,0.0,0,-181427,2435,183862,64,False,0,0
Andy_King,0,0,0,0,0,0,0,0,0,0.0,0,0,178,0,0,25,0,0,0,0.0,1243,0.0,0,2016-08-27T14:00:00Z,27 Aug 15:00,0,0,0,0,0,16,0,0,0,0,0,0,3,0,13967,0,0,0,1,2,0.0,0,-972,696,1668,50,True,0,0
Angelo_Ogbonna,0,25,0,0,0,12,0,4,21,10.3,0,0,456,0,0,29,0,3,0,2.5,1521,14.6,1,2016-08-28T15:00:00Z,28 Aug 16:00,0,0,90,0,0,10,0,0,0,0,4,0,3,0,42144,0,1,0,1,3,0.0,1,-6473,287,6760,49,False,0,0
Angel_Rangel,0,0,0,0,0,0,0,0,0,0.0,0,0,361,0,0,25,0,0,0,0.0,1426,0.0,0,2016-08-27T14:00:00Z,27 Aug 15:00,0,0,0,0,0,8,0,0,0,0,0,0,3,0,13646,0,0,0,1,2,0.0,0,-1625,142,1767,45,False,0,0
Anthony_Martial,0,27,0,0,0,2,0,0,22,28.0,1,0,267,0,0,24,0,0,0,3.9,1332,5.6,2,2016-08-27T16:30:00Z,27 Aug 17:30,0,0,59,0,1,7,0,0,0,0,2,0,3,0,322896,4,0,1,1,0,5.0,1,-10613,31992,42605,95,False,0,0
Antonio_Barragán,0,50,0,0,1,29,1,3,45,11.9,1,0,477,0,0,30,2,0,0,2.8,1542,11.8,1,2016-08-28T12:30:00Z,28 Aug 13:30,0,0,90,0,0,19,0,0,0,0,5,0,3,0,16028,0,3,0,0,0,4.0,6,-42,1096,1138,45,False,0,1
Antonio_Valencia,0,57,0,0,3,38,1,0,53,50.6,3,0,250,0,0,24,0,0,0,10.1,1315,24.0,3,2016-08-27T16:30:00Z,27 Aug 17:30,0,0,90,0,3,7,0,0,0,0,6,0,3,0,371930,1,2,0,1,0,26.0,9,13410,31224,17814,55,False,0,0
Arouna_Koné,0,12,0,0,0,2,0,0,12,2.3,1,0,144,0,0,23,0,0,0,1.8,1209,2.2,0,2016-08-27T14:00:00Z,27 Aug 15:00,0,0,21,0,0,14,0,0,0,0,2,0,3,0,59322,1,0,1,0,1,13.0,1,-13369,2267,15636,54,True,0,0
Arthur_Masuaku,1,21,1,0,0,23,0,4,17,15.8,6,0,505,0,0,29,3,3,0,5.1,1570,35.0,1,2016-08-28T15:00:00Z,28 Aug 16:00,0,0,90,0,1,10,0,0,0,0,4,0,3,0,12178,4,2,0,1,3,0.0,3,1170,2327,1157,50,False,0,1
Artur_Boruc,0,34,0,0,0,26,0,2,12,0.0,0,0,29,0,0,22,0,1,0,4.1,1094,41.4,0,2016-08-27T14:00:00Z,27 Aug 15:00,0,0,90,0,0,5,0,0,0,1,4,0,3,3,186834,0,0,0,1,1,0.0,7,-8343,3375,11718,45,False,0,1
Ashley_Barnes,0,0,0,0,0,0,0,0,0,0.0,0,0,70,0,0,21,0,0,0,0.0,1135,0.0,0,2016-08-27T14:00:00Z,27 Aug 15:00,0,0,0,0,0,4,0,0,0,0,0,0,3,0,3492,0,0,0,0,3,0.0,0,-602,105,707,45,False,0,0
Ashley_Fletcher,0,14,0,0,0,-6,0,0,10,2.9,0,0,535,0,0,29,2,3,0,0.3,1600,0.0,0,2016-08-28T15:00:00Z,28 Aug 16:00,0,0,90,0,0,10,0,0,0,0,2,0,3,0,1089,4,0,3,1,3,11.0,1,540,629,89,50,False,0,1
Ashley_Williams,0,52,0,0,0,29,1,8,41,10.2,0,0,359,0,0,23,1,0,0,6.5,1424,20.4,1,2016-08-27T14:00:00Z,27 Aug 15:00,0,0,90,0,0,14,0,0,0,0,5,0,3,0,270267,0,2,0,0,1,34.0,6,-8664,9139,17803,50,True,0,0
Ashley_Young,0,0,0,0,0,0,0,0,0,0.0,0,0,260,0,0,24,0,0,0,0.0,1325,0.0,0,2016-08-27T16:30:00Z,27 Aug 17:30,0,0,0,0,0,7,0,0,0,0,0,0,3,0,2723,0,0,0,1,0,0.0,0,-540,67,607,54,False,0,0
Asmir_Begovic,0,0,0,0,0,0,0,0,0,0.0,0,0,74,0,0,21,0,0,0,0.0,1139,0.0,0,2016-08-27T14:00:00Z,27 Aug 15:00,0,0,0,0,0,3,0,0,0,0,0,0,3,0,8966,0,0,0,0,3,0.0,0,-722,172,894,50,True,0,0
Bacary_Sagna,0,0,0,0,0,0,0,0,0,0.0,0,0,224,0,0,29,0,0,0,0.0,1289,0.0,0,2016-08-28T15:00:00Z,28 Aug 16:00,0,0,0,0,0,20,0,0,0,0,0,0,3,0,163504,0,0,0,1,3,0.0,0,-92092,238,92330,54,True,0,0
Bafétimbi_Gomis,0,0,0,0,0,0,0,0,0,0.0,0,0,377,0,0,25,0,0,0,0.0,1442,0.0,0,2016-08-27T14:00:00Z,27 Aug 15:00,0,0,0,0,0,8,0,0,0,0,0,0,3,0,1018,0,0,0,1,2,0.0,0,-279,37,316,65,False,0,0
Bakary_Sako,0,0,0,0,0,0,0,0,0,0.0,0,0,119,0,0,22,0,0,0,0.0,1184,0.0,0,2016-08-27T14:00:00Z,27 Aug 15:00,0,0,0,0,0,2,0,0,0,0,0,0,3,0,516,0,0,0,1,1,0.0,0,-105,23,128,55,True,0,0
Bamidele_Alli,0,42,0,0,0,10,0,0,36,5.8,2,0,398,0,0,27,1,1,0,3.4,1463,6.6,0,2016-08-27T11:30:00Z,27 Aug 12:30,0,0,90,0,0,9,0,0,0,0,5,0,3,0,318972,2,2,1,1,1,22.0,1,-82568,2594,85162,84,True,0,1
Bartosz_Kapustka,0,0,0,0,0,0,0,0,0,0.0,0,0,497,0,0,25,0,0,0,0.0,1562,0.0,0,2016-08-27T14:00:00Z,27 Aug 15:00,0,0,0,0,0,16,0,0,0,0,0,0,3,0,5401,0,0,0,1,2,0.0,0,-1093,91,1184,55,True,0,0
Bastian_Schweinsteiger,0,0,0,0,0,0,0,0,0,0.0,0,0,265,0,0,24,0,0,0,0.0,1330,0.0,0,2016-08-27T16:30:00Z,27 Aug 17:30,0,0,0,0,0,7,0,0,0,0,0,0,3,0,6813,0,0,0,1,0,0.0,0,-1333,102,1435,54,False,0,0
Benik_Afobe,0,0,0,0,0,0,0,0,0,0.0,0,0,52,0,0,22,0,0,0,0.0,1117,0.0,0,2016-08-27T14:00:00Z,27 Aug 15:00,0,0,0,0,0,5,0,0,0,0,0,0,3,0,18437,0,0,0,1,1,0.0,0,-5183,416,5599,59,False,0,0
Benjamin_Chilwell,0,0,0,0,0,0,0,0,0,0.0,0,0,496,0,0,25,0,0,0,0.0,1561,0.0,0,2016-08-27T14:00:00Z,27 Aug 15:00,0,0,0,0,0,16,0,0,0,0,0,0,3,0,7893,0,0,0,1,2,0.0,0,-863,107,970,45,True,0,0
Ben_Davies,0,0,0,0,0,0,0,0,0,0.0,0,0,386,0,0,27,0,0,0,0.0,1451,0.0,0,2016-08-27T11:30:00Z,27 Aug 12:30,0,0,0,0,0,9,0,0,0,0,0,0,3,0,9082,0,0,0,1,1,0.0,0,-1110,130,1240,49,True,0,0
Ben_Foster,0,26,0,0,0,25,1,0,14,0.0,0,0,430,0,0,30,0,0,0,1.8,1495,18.2,0,2016-08-28T12:30:00Z,28 Aug 13:30,0,0,90,0,0,12,0,0,0,0,10,0,3,2,492368,0,0,0,0,0,0.0,6,57173,74341,17168,46,True,0,0
Ben_Gibson,0,42,0,0,3,35,1,12,40,0.3,0,0,278,0,0,30,0,0,0,3.8,1343,38.0,0,2016-08-28T12:30:00Z,28 Aug 13:30,0,0,90,0,0,19,0,0,0,0,3,0,3,0,20082,0,2,0,0,0,0.0,9,-64,1239,1303,45,False,0,0
Ben_Hinchcliffe,0,0,0,0,0,0,0,0,0,0.0,0,0,545,0,0,24,0,0,0,0.0,1610,0.0,0,2016-08-27T16:30:00Z,27 Aug 17:30,0,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0.0,0,0,0,0,45,True,0,0
Ben_Mee,0,39,0,0,0,13,0,11,34,0.4,0,0,56,0,0,21,1,3,0,2.0,1121,15.4,0,2016-08-27T14:00:00Z,27 Aug 15:00,0,0,90,0,0,4,0,0,0,0,2,0,3,0,27525,0,0,1,0,3,4.0,1,2030,4211,2181,45,False,0,0
Ben_Watson,0,0,0,0,0,0,0,0,0,0.0,0,0,418,0,0,28,0,0,0,0.0,1483,0.0,0,2016-08-27T14:00:00Z,27 Aug 15:00,0,0,0,0,0,1,0,0,0,0,0,0,3,0,49308,0,0,0,3,1,0.0,0,-6391,435,6826,45,True,0,0
Bernardo_Espinosa Zúñiga,0,0,0,0,0,0,0,0,0,0.0,0,0,280,0,0,30,0,0,0,0.0,1345,0.0,0,2016-08-28T12:30:00Z,28 Aug 13:30,0,0,0,0,0,19,0,0,0,0,0,0,3,0,721,0,0,0,0,0,0.0,0,-35,26,61,45,False,0,0
Bertrand_Traore,0,0,0,0,0,0,0,0,0,0.0,0,0,91,0,0,21,0,0,0,0.0,1156,0.0,0,2016-08-27T14:00:00Z,27 Aug 15:00,0,0,0,0,0,3,0,0,0,0,0,0,3,0,1692,0,0,0,0,3,0.0,0,-750,20,770,54,True,0,0
Billy_Jones,0,0,0,0,0,0,0,0,0,0.0,0,0,343,0,0,26,0,0,0,0.0,1408,0.0,0,2016-08-27T14:00:00Z,27 Aug 15:00,0,0,0,0,0,13,0,0,0,0,0,0,3,0,719,0,0,0,1,1,0.0,0,-125,10,135,45,False,0,0
Boaz_Myhill,0,0,0,0,0,0,0,0,0,0.0,0,0,429,0,0,30,0,0,0,0.0,1494,0.0,0,2016-08-28T12:30:00Z,28 Aug 13:30,0,0,0,0,0,12,0,0,0,0,0,0,3,0,40656,0,0,0,0,0,0.0,0,-5195,243,5438,44,True,0,0
Bojan_Krkic,0,4,0,0,0,2,0,0,3,0.6,0,0,335,0,0,23,0,0,0,0.1,1400,0.0,0,2016-08-27T14:00:00Z,27 Aug 15:00,0,0,13,0,0,6,0,0,0,0,0,0,3,0,104876,1,0,0,0,1,2.0,1,21181,29221,8040,60,False,0,0
Borja_Bastón,0,0,0,0,0,0,0,0,0,0.0,0,0,507,0,0,25,0,0,0,0.0,1572,0.0,0,2016-08-27T14:00:00Z,27 Aug 15:00,0,0,0,0,0,8,0,0,0,0,0,0,3,0,2005,0,0,0,1,2,0.0,0,-983,101,1084,70,False,0,0
Bradley_Guzan,0,28,0,0,0,26,1,1,12,0.0,0,0,490,0,0,30,0,0,0,1.4,1555,13.6,0,2016-08-28T12:30:00Z,28 Aug 13:30,0,0,90,0,0,19,0,0,0,0,13,0,3,2,31396,0,0,0,0,0,0.0,6,1111,3209,2098,45,False,0,0
Bradley_Smith,0,0,0,0,0,0,0,0,0,0.0,0,0,197,0,0,22,0,0,0,0.0,1262,0.0,0,2016-08-27T14:00:00Z,27 Aug 15:00,0,0,0,0,0,5,0,0,0,0,0,0,3,0,168734,0,0,0,1,1,0.0,0,-7728,6695,14423,40,False,0,0
Branislav_Ivanovic,0,52,0,0,0,24,1,6,47,4.9,0,0,76,0,0,21,1,0,0,2.0,1141,12.2,0,2016-08-27T14:00:00Z,27 Aug 15:00,0,0,90,0,0,3,0,0,0,0,6,0,3,0,243221,0,0,1,0,3,3.0,5,-9460,5617,15077,60,True,0,1
Brendan_Galloway,0,28,0,0,0,25,1,4,22,16.3,1,0,129,0,0,30,2,0,0,5.8,1194,20.6,1,2016-08-28T12:30:00Z,28 Aug 13:30,0,0,90,0,1,12,0,0,0,0,4,0,3,0,7827,1,2,0,0,0,21.0,6,-347,351,698,45,True,0,0
Brian_Lenihan,0,0,0,0,0,0,0,0,0,0.0,0,0,148,0,0,24,0,0,0,0.0,1213,0.0,0,2016-08-27T16:30:00Z,27 Aug 17:30,0,0,0,0,0,11,0,0,0,0,0,0,3,0,43114,0,0,0,1,0,0.0,0,-4561,1041,5602,40,True,0,0
Brice_Dja Djédjé,0,0,0,0,0,0,0,0,0,0.0,0,0,481,0,0,28,0,0,0,0.0,1546,0.0,0,2016-08-27T14:00:00Z,27 Aug 15:00,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1201,0,0,0,3,1,0.0,0,-195,18,213,45,True,0,0
Bryan_Oviedo,0,0,0,0,0,0,0,0,0,0.0,0,0,140,0,0,23,0,0,0,0.0,1205,0.0,0,2016-08-27T14:00:00Z,27 Aug 15:00,0,0,0,0,0,14,0,0,0,0,0,0,3,0,4893,0,0,0,0,1,0.0,0,-489,154,643,45,True,0,0
Callum_McManaman,0,0,0,0,0,0,0,0,0,0.0,0,0,443,0,0,30,0,0,0,0.0,1508,0.0,0,2016-08-28T12:30:00Z,28 Aug 13:30,0,0,0,0,0,12,0,0,0,0,0,0,3,0,7435,0,0,0,0,0,0.0,0,-539,262,801,45,True,0,0
Callum_Wilson,0,10,0,1,0,-5,1,0,8,2.4,1,0,49,0,0,22,3,0,0,3.1,1114,0.0,0,2016-08-27T14:00:00Z,27 Aug 15:00,0,0,70,1,0,5,0,0,0,0,0,0,3,0,85527,5,0,0,1,1,29.0,2,-15759,4196,19955,64,False,0,0
Calum_Chambers,0,0,0,0,0,0,0,0,0,0.0,0,0,11,0,0,28,0,0,0,0.0,1076,0.0,0,2016-08-27T14:00:00Z,27 Aug 15:00,0,0,0,0,0,18,0,0,0,0,0,0,3,0,170720,0,0,0,3,1,0.0,0,-15129,15115,30244,45,False,0,0
Cameron_Borthwick-Jackson,0,0,0,0,0,0,0,0,0,0.0,0,0,252,0,0,24,0,0,0,0.0,1317,0.0,0,2016-08-27T16:30:00Z,27 Aug 17:30,0,0,0,0,0,7,0,0,0,0,0,0,3,0,2316,0,0,0,1,0,0.0,0,-847,25,872,44,False,0,0
Cameron_Brannagan,0,0,0,0,0,0,0,0,0,0.0,0,0,210,0,0,27,0,0,0,0.0,1275,0.0,0,2016-08-27T11:30:00Z,27 Aug 12:30,0,0,0,0,0,17,0,0,0,0,0,0,3,0,1558,0,0,0,1,1,0.0,0,-120,45,165,45,False,0,0
