value;name;position;display_name;bonus;bonus_weighted;bps;bps_weighted;total_points;total_points_weighted;vpc_ratio;vpc_ratio_weighted
9.5;Alexandre Lacazette 22;Forward;Alexandre Lacazette;0.6923076923076923;0.031732948054898416;15.961538461538462;0.7314995883135296;4.6923076923076925;0.21491807836201426;0.4939271255060729;0.022622955617054134
4.5;Alexandre Nascimento Costa Silva 560;Forward;Alexandre Nascimento Costa Silva;0.0;0.0;0.3;0.01111111111111111;0.1;0.0037037037037037034;0.022222222222222223;0.0008230452674897119
10.0;Alexis Sánchez 295;Midfielder;Alexis Sánchez;0.038461538461538464;0.0020242914979757085;5.461538461538462;0.2394475348528332;1.5769230769230769;0.06890962086086184;0.1576923076923077;0.006890962086086185
4.0;Alfie Jones 595;Defender;Alfie Jones;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4.8;Alfie Mawson 487;Defender;Alfie Mawson;0.07692307692307693;0.004048582995951417;5.961538461538462;0.2821150478473133;0.6923076923076923;0.03394311299345624;0.14423076923076925;0.007071481873636717
4.0;Alfie Whiteman 538;Goalkeeper;Alfie Whiteman;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6.7;Alireza Jahanbakhsh 476;Midfielder;Alireza Jahanbakhsh;0.0;0.0;1.2307692307692308;0.059534355446166747;0.6153846153846154;0.0276425986050172;0.09184845005740529;0.004125760985823463
6.0;Alisson Ramses Becker 468;Goalkeeper;Alisson Ramses Becker;0.19230769230769232;0.00887235454213099;20.03846153846154;0.9029433092577788;4.538461538461538;0.2062712467795199;0.7564102564102564;0.03437854112991998
5.0;Ander Herrera 299;Midfielder;Ander Herrera;0.23076923076923078;0.010613528348082123;10.307692307692308;0.46587732472303856;2.1538461538461537;0.09823357417354953;0.43076923076923074;0.019646714834709905
4.3;Anders Lindegaard 485;Goalkeeper;Anders Lindegaard;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5.9;Andre Gray 395;Forward;Andre Gray;0.15384615384615385;0.007159507159507159;4.576923076923077;0.20515009361999328;1.6538461538461537;0.07427596556403104;0.28031290743155146;0.012589146705767973
5.0;Andreas Christensen 119;Defender;Andreas Christensen;0.0;0.0;1.6153846153846154;0.07342657342657342;0.23076923076923078;0.010489510489510488;0.046153846153846156;0.0020979020979020975
4.5;Andreas Pereira 481;Midfielder;Andreas Pereira;0.0;0.0;1.5;0.06393550766548478;0.2692307692307692;0.011642527838620076;0.059829059829059825;0.0025872284085822392
6.8;Andrew Robertson 247;Defender;Andrew Robertson;0.8076923076923077;0.03481943270404809;22.884615384615383;1.0229071663242584;5.461538461538462;0.2448635120510671;0.8031674208144797;0.03600934000750987
4.6;Andrew Surman 35;Midfielder;Andrew Surman;0.0;0.0;6.346153846153846;0.28869368661614747;1.1153846153846154;0.05041522420416981;0.2424749163879599;0.010959831348732567
6.7;Andriy Yarmolenko 453;Midfielder;Andriy Yarmolenko;0.07692307692307693;0.0034965034965034965;3.3846153846153846;0.1609801134928753;1.0384615384615385;0.04877659281593449;0.15499425947187143;0.007280088479990222
5.9;Andros Townsend 149;Midfielder;Andros Townsend;0.19230769230769232;0.009065305403978173;14.038461538461538;0.6379392351668359;3.6153846153846154;0.1617264026760594;0.6127770534550195;0.027411254690857523
5.4;André Filipe Tavares Gomes 508;Midfielder;André Filipe Tavares Gomes;0.07407407407407407;0.0033670033670033673;8.037037037037036;0.35986930212796814;1.7407407407407407;0.07804998095700698;0.3223593964334705;0.014453700177223514
5.5;André Schürrle 478;Midfielder;André Schürrle;0.07692307692307693;0.003076923076923077;9.76923076923077;0.4385583381882449;2.8076923076923075;0.12753513411100104;0.5104895104895104;0.023188206202000187
4.4;André-Frank Zambo Anguissa 512;Midfielder;André-Frank Zambo Anguissa;0.0;0.0;3.5;0.15386405791396107;0.5769230769230769;0.02512696175827667;0.1311188811188811;0.005710673126881061
5.4;Andy Carroll 418;Forward;Andy Carroll;0.0;0.0;0.34615384615384615;0.018294774130014405;0.38461538461538464;0.017704682270339726;0.07122507122507123;0.0032786448648777266
5.0;Angel Gomes 568;Midfielder;Angel Gomes;0.0;0.0;0.375;0.020833333333333332;0.125;0.006944444444444444;0.025;0.0013888888888888887
4.2;Angelo Ogbonna 403;Defender;Angelo Ogbonna;0.0;0.0;5.846153846153846;0.2552357724290482;0.8076923076923077;0.03526696329415921;0.1923076923076923;0.00839689602241886
4.3;Angus Gunn 452;Goalkeeper;Angus Gunn;0.11538461538461539;0.004437869822485207;1.3076923076923077;0.05029585798816568;0.4230769230769231;0.016272189349112426;0.09838998211091235;0.0037842300811889366
5.2;Anthony Knockaert 55;Midfielder;Anthony Knockaert;0.038461538461538464;0.0016722408026755853;7.576923076923077;0.3458286294406696;2.0384615384615383;0.09142825612065184;0.3920118343195266;0.017582356946279198
7.2;Anthony Martial 301;Midfielder;Anthony Martial;0.46153846153846156;0.021601505407173423;12.576923076923077;0.5789082153186184;3.923076923076923;0.18034534644946543;0.5448717948717948;0.025047964784647974
