assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,0,None,None,0,19197,0,0,-2,2,0.0,0,0,3,0.0,0.0,0,Jason,0.0,0,0,0.0,146,False,0.0,0,0,0,0,0,,None,43,0,0,0,19197.jpg,0.0,0,0,Puncheon,0.7,False,42,a,7,31,0.0,0,17618,3298,26415,1133,0.0,0.0,Puncheon,0
0,0,76,None,None,3,50471,-1,1,-2,2,119.5,0,0,3,2.0,2.0,1,James,2.0,8,0,29.9,147,False,86.4,0,0,0,0,678,,None,48,0,0,0,50471.jpg,2.1,0,0,McArthur,1.0,False,18,a,7,31,94.0,17,21279,233,56976,1204,0.4,3.5,McArthur,2
0,0,0,0,0,0,44343,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Bakary,0.0,0,0,0.0,148,False,0.0,0,0,0,0,0,Contract ended,2018-08-12T10:04:56Z,50,0,0,0,44343.jpg,0.0,0,0,Sako,0.0,False,None,u,7,31,0.0,0,152,1,1329,6,0.0,0.0,Sako,0
0,0,89,None,None,3,60252,0,0,-2,2,189.0,0,0,3,2.3,2.3,2,Andros,2.3,7,0,43.5,149,False,115.8,0,0,0,0,686,,None,58,0,0,0,60252.jpg,2.3,0,0,Townsend,1.3,False,10,a,7,31,129.0,18,25552,226,79645,1478,0.4,3.1,Townsend,1
0,0,121,None,None,3,66975,0,0,-3,3,162.6,0,0,3,2.5,2.5,2,Luka,2.5,9,0,38.6,150,False,153.4,0,0,0,0,720,,None,62,0,0,0,66975.jpg,2.4,0,0,Milivojevic,3.4,False,4,a,7,31,71.0,19,26144,243,318085,4529,0.4,3.1,Milivojevic,0
1,3,103,100,100,3,82403,0,0,0,0,114.1,0,0,4,4.3,4.3,2,Wilfried,4.3,7,3,52.1,151,False,170.0,0,0,0,0,630,,2018-09-15T13:01:13Z,70,0,0,0,82403.jpg,4.1,0,0,Zaha,22.5,False,11,a,7,31,236.0,29,698226,4181,1117768,47704,0.6,4.1,Zaha,3
0,0,5,0,0,1,54861,0,0,-1,1,50.7,0,0,4,0.0,0.0,0,Christian,0.0,5,0,23.3,152,False,14.2,0,0,0,0,325,Knee injury - Unknown return date,2018-09-06T10:01:13Z,64,0,0,0,54861.jpg,2.0,0,0,Benteke,0.5,False,17,i,7,31,170.0,8,20524,40,63801,660,0.0,1.3,Benteke,0
0,0,20,None,None,0,143877,0,0,-1,1,24.1,0,0,4,0.8,0.8,1,Alexander,0.8,3,0,4.7,153,False,5.0,0,0,0,0,81,,None,49,0,0,0,143877.jpg,1.0,0,0,Sørloth,0.2,False,9,a,7,31,22.0,7,7578,122,12681,262,0.2,1.4,Sørloth,0
0,0,25,None,None,2,55037,0,0,-2,2,42.1,0,0,3,1.5,1.5,0,Cheikhou,1.5,2,0,13.4,412,False,48.2,0,0,0,0,196,,None,48,0,0,0,55037.jpg,1.3,0,0,Kouyaté,0.3,False,8,a,7,31,43.0,8,2792,41,15799,245,0.3,1.7,Kouyaté,2
0,0,6,None,None,0,55494,0,0,-2,2,3.1,0,0,2,0.0,0.0,0,Joel,0.0,3,0,3.7,441,False,29.8,0,0,0,0,101,,None,43,0,0,0,55494.jpg,1.0,0,0,Ward,0.3,False,2,a,7,31,4.0,2,2617,27,12115,181,0.0,0.5,Ward,0
0,0,0,0,0,0,185478,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Jaroslaw,0.0,0,0,0.0,442,False,0.0,0,0,0,0,0,Season-long loan to Caykur Rizespor,2018-07-25T08:16:36Z,40,0,0,0,185478.jpg,0.0,0,0,Jach,0.0,False,33,u,7,31,0.0,0,342,3,1937,36,0.0,0.0,Jach,0
0,0,3,100,100,0,79228,0,0,-2,2,0.1,0,0,2,0.0,0.0,0,Pape,0.0,0,0,0.1,443,False,1.0,0,0,0,0,1,,2018-08-24T16:01:12Z,43,0,0,0,79228.jpg,1.0,0,0,Souaré,0.1,False,27,a,7,31,0.0,1,556,7,4011,46,0.0,0.2,Souaré,0
0,0,0,0,0,0,59125,0,0,-1,1,0.0,0,0,4,0.0,0.0,0,Connor,0.0,0,0,0.0,444,False,0.0,0,0,0,0,0,Muscle injury - Unknown return date,2018-08-10T14:31:13Z,49,0,0,0,59125.jpg,0.0,0,0,Wickham,0.1,False,21,i,7,31,0.0,0,663,25,6542,68,0.0,0.0,Wickham,0
0,0,0,None,None,0,138009,0,0,-1,1,0.0,0,0,3,0.0,0.0,0,Sullay,0.0,0,0,0.0,477,False,0.0,0,0,0,0,0,,None,44,0,0,0,138009.jpg,0.0,0,0,Kaikai,0.2,False,25,a,7,31,0.0,0,6376,30,8482,110,0.0,0.0,Kaikai,0
1,0,41,100,100,0,141020,0,0,-3,3,65.8,0,0,3,1.0,1.0,1,Max,1.0,3,0,18.9,486,False,51.2,0,0,0,0,173,,2018-08-20T19:01:12Z,57,0,0,0,141020.jpg,1.5,0,0,Meyer,0.3,False,7,a,7,31,72.0,9,3950,49,34006,268,0.2,1.6,Meyer,1
1,0,24,None,None,2,80146,0,0,-1,1,65.1,0,0,4,2.8,2.8,2,Jordan,2.8,3,0,21.9,505,False,34.6,0,0,0,0,387,,None,59,0,0,0,80146.jpg,2.6,0,0,Ayew,0.2,False,14,a,7,31,119.0,13,7724,116,22611,385,0.5,2.2,Ayew,0
0,0,116,None,None,1,111234,0,0,-1,1,0.0,0,0,1,2.8,2.8,2,Jordan,2.8,12,0,13.2,154,False,132.6,0,0,0,0,720,,None,49,0,0,0,111234.jpg,2.5,0,18,Pickford,13.9,False,1,a,8,11,0.0,20,90804,1436,406793,7938,0.6,4.1,Pickford,0
0,0,0,100,100,0,10318,0,0,0,0,0.0,0,0,1,0.0,0.0,0,Maarten,0.0,0,0,0.0,155,False,0.0,0,0,0,0,0,,2018-07-05T14:31:07Z,40,0,0,0,10318.jpg,0.0,0,0,Stekelenburg,3.9,False,22,a,8,11,0.0,0,29218,591,61308,1425,0.0,0.0,Stekelenburg,0
0,0,40,None,None,0,12745,0,0,-2,2,74.7,0,0,2,0.0,0.0,0,Leighton,0.0,5,0,13.0,156,False,39.8,0,0,0,0,284,,None,53,0,0,0,12745.jpg,1.3,0,0,Baines,0.9,False,3,a,8,11,15.0,5,14627,79,63745,1210,0.0,0.9,Baines,0
0,0,47,0,0,0,59949,0,0,-2,2,18.3,0,0,2,0.0,0.0,0,Seamus,0.0,6,0,14.2,157,False,78.0,0,0,0,0,360,Foot injury - Unknown return date,2018-09-10T17:01:14Z,53,0,0,0,59949.jpg,1.5,0,0,Coleman,0.8,False,23,i,8,11,46.0,6,14098,7,130883,1267,0.0,1.1,Coleman,0
0,0,-5,75,75,0,7645,0,0,-2,2,0.0,0,0,2,0.0,0.0,0,Phil,0.0,2,0,0.0,158,False,0.0,0,0,0,0,39,Knee injury - 75% chance of playing,2018-08-11T17:31:12Z,43,0,0,0,7645.jpg,-3.0,1,0,Jagielka,0.6,False,6,d,8,11,0.0,-3,2553,16,74937,421,0.0,-0.7,Jagielka,0
0,0,0,0,0,0,19159,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Ashley,0.0,0,0,0.0,159,False,0.0,0,0,0,0,0,Season-long loan to Stoke,2018-08-03T09:26:19Z,45,0,0,0,19159.jpg,0.0,0,0,Williams,0.1,False,5,u,8,11,0.0,0,114,4,4727,30,0.0,0.0,Williams,0
0,0,61,100,100,0,194164,0,0,0,0,5.0,0,0,2,0.3,0.3,0,Mason,0.3,9,0,9.9,160,False,92.2,0,0,0,0,407,,2018-08-11T16:01:16Z,45,0,0,0,194164.jpg,1.0,0,0,Holgate,0.2,False,2,a,8,11,2.0,5,13259,46,10162,341,0.1,1.1,Holgate,1
1,0,62,None,None,1,153673,0,0,-2,2,35.1,0,0,2,3.3,3.3,2,Jonjoe,3.3,6,0,11.1,161,False,69.4,0,0,0,0,360,,None,43,0,0,0,153673.jpg,3.3,0,0,Kenny,0.2,False,43,a,8,11,7.0,13,7437,661,8623,234,0.8,3.0,Kenny,0
1,6,118,100,100,1,106611,0,0,-1,1,36.7,1,0,2,2.8,2.8,2,Michael,2.8,8,1,33.5,162,False,158.6,0,0,0,0,540,,2018-09-23T14:31:13Z,49,0,0,0,106611.jpg,4.7,0,0,Keane,1.3,False,4,a,8,11,138.0,28,38871,1442,109549,565,0.6,5.7,Keane,0
0,0,0,0,0,0,56192,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Cuco,0.0,0,0,0.0,163,False,0.0,0,0,0,0,0,Season-long loan to Stoke,2018-08-17T15:01:12Z,45,0,0,0,56192.jpg,0.0,0,0,Martina,0.1,False,15,u,8,11,0.0,0,257,0,7466,46,0.0,0.0,Martina,0
2,3,104,100,100,1,20467,0,0,1,-1,128.9,1,0,3,3.0,3.0,2,Theo,3.0,12,2,49.0,164,False,168.6,0,0,0,0,647,,2018-09-16T14:01:13Z,66,0,0,0,20467.jpg,4.4,0,0,Walcott,7.8,False,11,a,8,11,192.0,35,986921,5144,714828,18415,0.5,5.3,Walcott,0
0,0,0,0,0,0,55452,0,0,-2,2,0.0,0,0,3,0.0,0.0,0,Yannick,0.0,0,0,0.0,165,False,0.0,0,0,0,0,0,Season-long loan to Aston Villa,2018-08-26T07:54:10Z,58,0,0,0,55452.jpg,0.0,0,0,Bolasie,0.1,False,7,u,8,11,0.0,0,677,1,14029,55,0.0,0.0,Bolasie,0
0,0,0,0,0,0,50472,0,0,-1,1,0.0,0,0,3,0.0,0.0,0,James,0.0,0,0,0.0,166,False,0.0,0,0,0,0,0,Leg injury - Unknown return date,2018-07-05T14:31:07Z,44,0,0,0,50472.jpg,0.0,0,0,McCarthy,0.0,False,16,i,8,11,0.0,0,419,9,976,9,0.0,0.0,McCarthy,0
1,0,59,100,100,0,42774,-1,1,-1,1,54.8,0,0,3,0.8,0.8,1,Morgan,0.8,5,0,11.2,167,False,55.4,0,0,0,0,248,,2018-08-18T17:01:12Z,44,0,0,0,42774.jpg,1.7,0,0,Schneiderlin,1.8,False,18,a,8,11,2.0,10,59894,489,100326,1497,0.2,2.3,Schneiderlin,1
0,0,99,100,100,1,80801,0,0,-1,1,44.7,0,0,3,2.3,2.3,2,Idrissa,2.3,11,0,22.6,168,False,153.4,0,0,0,0,630,,2018-09-16T14:01:13Z,49,0,0,0,80801.jpg,2.0,0,0,Gueye,0.3,False,17,a,8,11,28.0,14,3764,139,18763,182,0.5,2.9,Gueye,1
0,0,62,None,None,1,173807,0,0,-2,2,55.3,0,0,3,1.5,1.5,1,Tom,1.5,7,0,14.3,169,False,61.6,0,0,0,0,496,,None,53,0,0,0,173807.jpg,1.8,0,0,Davies,0.2,False,26,a,8,11,26.0,11,2176,74,7730,145,0.3,2.1,Davies,2
0,0,4,100,100,0,219352,0,0,-4,4,2.3,0,0,3,0.3,0.3,0,Ademola,0.3,0,0,1.4,170,False,5.0,0,0,0,0,46,,2018-09-01T13:01:13Z,51,0,0,0,219352.jpg,1.0,0,0,Lookman,0.1,False,31,a,8,11,6.0,2,905,32,9267,75,0.1,0.4,Lookman,0
0,0,0,0,0,0,109065,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Davy,0.0,0,0,0.0,171,False,0.0,0,0,0,0,0,Transferred to Werder Bremen,2018-07-27T13:20:35Z,60,0,0,0,109065.jpg,0.0,0,0,Klaassen,0.0,False,20,u,8,11,0.0,0,18,1,432,5,0.0,0.0,Klaassen,0
1,6,171,None,None,1,55422,0,0,-2,2,334.8,1,0,3,8.3,8.3,10,Gylfi,8.3,10,4,78.8,172,False,259.6,0,0,0,0,658,,None,73,0,1,0,55422.jpg,5.3,0,0,Sigurdsson,3.1,False,10,a,8,11,195.0,42,134616,54654,84922,2139,1.1,5.8,Sigurdsson,1
0,0,0,0,0,0,180151,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Nikola,0.0,0,0,0.0,173,False,0.0,0,0,0,0,0,Season-long loan to CSKA Moscow,2018-08-16T07:11:50Z,50,0,0,0,180151.jpg,0.0,0,0,Vlasic,0.0,False,27,u,8,11,0.0,0,74,0,1378,5,0.0,0.0,Vlasic,0
0,0,0,None,None,0,195855,0,0,-1,1,0.0,0,0,3,0.0,0.0,0,Beni,0.0,0,0,0.0,174,False,0.0,0,0,0,0,0,,None,44,0,0,0,195855.jpg,0.0,0,0,Baningime,0.0,False,34,a,8,11,0.0,0,976,19,2012,43,0.0,0.0,Baningime,0
0,1,35,100,100,0,177815,0,0,-1,1,25.7,0,0,4,1.3,1.3,1,Dominic,1.3,6,1,15.4,175,False,49.4,0,0,0,0,327,,2018-09-11T17:01:14Z,54,0,0,0,177815.jpg,2.0,0,0,Calvert-Lewin,0.8,False,29,a,8,11,80.0,14,27445,315,58533,1433,0.2,2.6,Calvert-Lewin,1
0,0,-2,None,None,0,113688,0,0,-3,3,13.1,0,0,4,0.3,0.3,0,Oumar,0.3,0,0,2.9,176,False,2.8,0,0,0,0,48,,None,52,0,0,0,113688.jpg,1.0,0,0,Niasse,0.4,False,19,a,8,11,16.0,4,7034,113,37312,578,0.1,0.8,Niasse,0
2,0,68,None,None,0,66838,0,0,-2,2,72.8,0,0,4,2.3,2.3,1,Cenk,2.3,9,1,32.4,177,False,94.4,0,0,0,0,467,,None,68,0,0,0,66838.jpg,2.8,0,0,Tosun,2.6,False,14,a,8,11,161.0,22,127320,379,323503,5120,0.3,3.2,Tosun,1
0,5,100,100,100,1,212319,0,0,2,-2,63.8,1,0,3,3.0,3.0,7,Richarlison,3.0,8,4,48.0,393,False,190.4,0,0,0,0,477,,2018-08-25T18:01:15Z,67,0,0,0,212319.jpg,5.5,1,0,de Andrade,22.4,False,30,a,8,11,229.0,33,1752381,61908,1556934,4986,0.4,4.9,Richarlison,1
0,0,0,0,0,0,26901,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Kevin,0.0,0,0,0.0,469,False,0.0,0,0,0,0,0,Season-long loan to Fiorentina,2018-08-05T06:50:01Z,55,0,0,0,26901.jpg,0.0,0,0,Mirallas,0.0,False,8,u,8,11,0.0,0,39,0,1072,6,0.0,0.0,Mirallas,0
0,0,0,0,0,0,108438,0,0,-1,1,0.0,0,0,4,0.0,0.0,0,Sandro,0.0,0,0,0.0,470,False,0.0,0,0,0,0,0,Season-long loan to Real Sociedad,2018-08-31T09:31:13Z,54,0,0,0,108438.jpg,0.0,0,0,Ramírez,0.1,False,9,u,8,11,0.0,0,2203,2,11483,102,0.0,0.0,Sandro,0
1,2,102,None,None,1,101188,0,0,-2,2,147.9,0,0,2,2.3,2.3,2,Lucas,2.3,7,0,31.4,484,False,119.0,0,0,0,0,439,,None,48,0,0,0,101188.jpg,2.8,0,0,Digne,1.6,False,12,a,8,11,47.0,17,30477,1106,102509,961,0.5,3.5,Digne,1
0,0,0,0,0,0,164511,0,0,-1,1,0.0,0,0,2,0.0,0.0,0,Yerry,0.0,0,0,0.0,506,False,0.0,0,0,0,0,0,Foot injury - Unknown return date,2018-08-10T15:01:14Z,54,0,0,0,164511.jpg,0.0,0,0,Mina,0.5,False,13,i,8,11,0.0,0,5934,21,88455,850,0.0,0.0,Mina,0
2,2,53,100,100,0,100649,0,0,-1,1,82.3,0,0,3,3.0,3.0,7,Bernard,3.0,2,0,14.3,507,False,47.4,0,0,0,0,161,,2018-08-30T09:01:12Z,59,0,0,0,100649.jpg,2.6,0,0,Anício Caldeira Duarte,0.2,False,20,a,8,11,13.0,13,6106,2386,18997,150,0.5,2.2,Bernard,1
0,0,0,0,0,0,120250,0,0,-1,1,0.0,0,0,3,0.0,0.0,0,André Filipe,0.0,0,0,0.0,508,False,0.0,0,0,0,0,0,Hamstring injury - Unknown return date,2018-08-17T17:01:12Z,54,0,0,0,120250.jpg,0.0,0,0,Tavares Gomes,0.1,False,8,i,8,11,0.0,0,1396,11,17325,87,0.0,0.0,André Gomes,0
1,3,87,None,None,1,103192,0,0,0,0,13.2,0,0,2,4.0,4.0,6,Kurt,4.0,7,0,13.4,526,False,89.8,0,0,0,0,451,,None,50,0,0,0,103192.jpg,3.2,0,0,Zouma,0.2,False,5,a,8,11,31.0,19,9210,829,4453,157,0.8,3.8,Zouma,0
0,0,0,None,None,0,171270,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Kieran,0.0,0,0,0.0,528,False,0.0,0,0,0,0,0,,None,45,0,0,0,171270.jpg,0.0,0,0,Dowell,0.0,False,28,a,8,11,0.0,0,373,30,257,23,0.0,0.0,Dowell,0
0,0,0,None,None,0,149468,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Tyias,0.0,0,0,0.0,532,False,0.0,0,0,0,0,0,,None,40,0,0,0,149468.jpg,0.0,0,0,Browning,0.1,False,35,a,8,11,0.0,0,2817,201,1232,103,0.0,0.0,Browning,0
0,0,56,None,None,0,101184,0,0,-2,2,0.9,0,0,2,0.5,-0.5,0,Calum,0.5,6,0,10.3,9,False,83.6,0,0,0,0,291,,None,43,0,0,0,101184.jpg,1.2,0,0,Chambers,1.0,False,5,a,9,54,18.0,6,9707,187,54625,853,0.1,1.4,Chambers,0
0,0,102,None,None,0,122074,0,0,-1,1,0.0,0,0,1,2.0,1.0,0,Marcus,2.0,16,0,17.8,178,False,179.0,0,0,0,0,540,,None,44,0,0,1,122074.jpg,2.5,0,19,Bettinelli,0.6,False,1,a,9,54,0.0,15,30615,792,15372,567,0.5,3.4,Bettinelli,1
0,0,19,100,100,0,82514,0,0,-2,2,0.9,0,0,2,0.3,-0.7,0,Tim,0.3,5,0,2.5,180,False,23.2,0,0,0,0,143,,2018-08-10T15:01:13Z,43,0,0,0,82514.jpg,0.5,0,0,Ream,0.1,False,13,a,9,54,0.0,1,216,23,16059,51,0.1,0.2,Ream,0
0,0,73,100,100,0,72681,-1,1,-1,1,14.3,0,0,2,0.5,-0.5,0,Denis,0.5,15,0,13.0,181,False,115.4,0,0,0,0,495,,2018-08-10T13:31:13Z,44,0,0,0,72681.jpg,0.7,0,0,Odoi,0.1,False,4,a,9,54,0.0,4,870,70,7262,103,0.1,0.9,Odoi,1
1,0,64,100,100,0,76357,0,0,-2,2,84.7,0,0,3,0.3,-0.7,0,Tom,0.3,7,0,16.3,182,False,61.8,0,0,0,0,265,,2018-09-29T13:01:13Z,48,0,0,0,76357.jpg,2.5,0,0,Cairney,0.9,False,10,a,9,54,16.0,10,17356,165,124743,850,0.1,2.1,Cairney,0
0,0,62,None,None,0,55038,0,0,-1,1,27.5,0,0,3,1.0,0.0,1,Kevin,1.0,13,0,9.4,183,False,54.8,0,0,0,0,433,,None,44,0,0,0,55038.jpg,1.5,0,0,McDonald,0.3,False,6,a,9,54,12.0,9,11824,116,15659,324,0.2,2.0,McDonald,1
1,0,69,None,None,0,184349,0,0,-4,4,110.7,0,0,3,2.0,1.0,2,Ryan,2.0,18,0,33.6,184,False,96.4,0,0,0,0,557,,None,61,0,0,0,184349.jpg,2.1,0,0,Sessegnon,3.1,False,3,a,9,54,127.0,17,26433,248,351618,3243,0.3,2.8,Sessegnon,0
0,0,33,None,None,0,61916,0,0,-3,3,10.6,0,0,3,1.3,0.3,1,Stefan,1.3,8,0,4.9,185,False,37.6,0,0,0,0,201,,None,52,0,0,0,61916.jpg,1.2,0,0,Johansen,0.1,False,8,a,9,54,0.0,7,442,22,5496,45,0.3,1.3,Johansen,1
0,0,8,100,100,0,54421,0,0,-1,1,2.9,0,0,3,0.8,-0.2,0,Floyd,0.8,1,0,1.3,186,False,6.0,0,0,0,0,72,,2018-08-17T11:31:12Z,44,0,0,0,54421.jpg,1.0,0,0,Ayité,0.1,False,11,a,9,54,7.0,3,3097,34,7203,87,0.2,0.7,Ayité,0
0,0,0,0,0,0,92259,0,0,-1,1,0.0,0,0,3,0.0,0.0,0,Neeskens,0.0,0,0,0.0,187,False,0.0,0,0,0,0,0,Ankle injury - Unknown return date,2018-08-30T11:01:13Z,44,0,0,0,92259.jpg,0.0,0,0,Kebano,0.1,False,7,i,9,54,0.0,0,1487,12,4517,49,0.0,0.0,Kebano,0
0,0,0,0,0,0,58476,0,0,-1,1,0.0,0,0,3,0.0,0.0,0,Rui Pedro,0.0,0,0,0.0,188,False,0.0,0,0,0,0,0,Season-long loan to Lille,2018-09-02T07:31:14Z,44,0,0,0,58476.jpg,0.0,0,0,da Rocha Fonte,0.2,False,17,u,9,54,0.0,0,5576,3,18580,203,0.0,0.0,Fonte,0
0,0,10,None,None,0,197030,0,0,-1,1,60.8,0,0,4,0.3,-0.7,1,Aboubakar,0.3,7,0,10.5,189,False,13.8,0,0,0,0,152,,None,44,0,0,0,197030.jpg,1.3,0,0,Kamara,8.1,False,47,a,9,54,35.0,4,302104,4389,440582,11199,0.1,0.9,Kamara,0
0,1,88,None,None,0,61739,0,0,-2,2,17.1,0,0,2,0.0,-1.0,0,Maxime,0.0,14,0,14.4,455,False,123.4,0,0,0,0,450,,None,43,0,0,0,61739.jpg,0.8,0,0,Le Marchand,0.2,False,20,a,9,54,2.0,4,3503,37,11045,127,0.0,0.9,Le Marchand,1
1,6,167,None,None,0,170271,0,0,0,0,228.7,1,0,3,2.3,1.3,2,Jean Michael,2.3,20,1,45.0,456,False,187.6,0,0,0,0,669,,None,55,0,0,0,170271.jpg,3.6,0,0,Seri,3.5,False,24,a,9,54,32.0,29,209957,1888,140142,5513,0.4,5.3,Seri,0
0,0,57,None,None,0,87107,0,0,-2,2,111.1,0,0,2,0.3,-0.7,0,Cyrus,0.3,13,0,23.2,460,False,97.8,0,0,0,0,357,,None,43,0,0,0,87107.jpg,0.6,0,0,Christie,0.2,False,22,a,9,54,23.0,3,1240,32,8153,85,0.1,0.7,Christie,1
0,2,47,None,None,0,40559,0,0,-1,1,0.0,0,0,1,0.0,-1.0,0,Fabricio,0.0,5,0,11.5,474,False,115.2,0,0,0,0,180,,None,44,0,0,0,40559.jpg,4.0,0,15,Agosto Ramírez,0.3,False,31,a,9,54,0.0,8,9138,42,13027,248,0.0,1.8,Fabri,0
0,0,107,None,None,0,66842,0,0,-1,1,165.1,0,0,3,3.0,2.0,6,André,3.0,17,3,57.6,478,False,162.8,0,0,0,0,596,,None,59,0,0,0,66842.jpg,3.5,0,0,Schürrle,4.5,False,14,a,9,54,248.0,28,192285,6412,292521,4252,0.5,4.7,Schürrle,2
1,5,139,None,None,0,128389,0,0,5,-5,98.7,1,0,4,3.3,2.3,2,Aleksandar,3.3,21,5,73.5,480,False,210.6,0,0,0,0,720,,None,70,0,0,0,128389.jpg,5.3,0,0,Mitrovic,26.5,False,9,a,9,54,425.0,42,1497895,18724,445132,41554,0.5,6.0,Mitrovic,2
0,0,36,100,100,0,149266,0,0,-1,1,11.0,0,0,2,0.3,-0.7,0,Alfie,0.3,6,0,7.5,487,False,63.6,0,0,0,0,225,,2018-09-27T15:31:13Z,49,0,0,0,149266.jpg,0.7,0,0,Mawson,0.1,False,26,a,9,54,0.0,2,813,53,9295,99,0.1,0.4,Mawson,1
0,0,0,None,None,0,94248,0,0,-1,1,0.0,0,0,1,0.0,-1.0,0,Sergio,0.0,0,0,0.0,509,False,0.0,0,0,0,0,0,,None,44,0,0,0,94248.jpg,0.0,0,0,Rico,0.2,False,25,a,9,54,0.0,0,1142,18,7263,90,0.0,0.0,Rico,0
0,0,54,0,0,0,101105,0,0,-1,1,70.3,0,0,2,0.0,0.0,0,Joe,0.3,9,0,15.2,510,False,66.8,0,0,0,0,315,Hamstring injury - Expected back 20 Oct,2018-09-29T17:01:16Z,49,0,0,0,101105.jpg,1.3,0,0,Bryan,0.1,False,23,i,9,54,15.0,5,1982,4,6982,160,0.1,1.0,Bryan,0
0,0,48,0,0,0,201084,0,0,0,0,65.3,0,0,2,0.0,0.0,0,Timothy,0.5,8,0,13.5,511,False,47.2,0,0,0,0,367,Shoulder Dislocation - Unknown return date,2018-09-29T16:31:14Z,45,0,0,0,201084.jpg,1.0,0,0,Fosu-Mensah,0.5,False,21,i,9,54,23.0,5,7206,7,26158,1057,0.1,1.1,Fosu-Mensah,1
0,0,64,None,None,0,203325,0,0,-1,1,49.7,0,0,3,1.5,0.5,2,André-Frank,1.5,9,0,16.6,512,False,73.8,0,0,0,0,386,,None,44,0,0,0,203325.jpg,1.6,0,0,Zambo Anguissa,0.2,False,29,a,9,54,43.0,11,6420,499,6723,264,0.3,2.5,Zambo Anguissa,0
4,3,95,None,None,0,108093,0,0,0,0,186.3,1,0,4,3.8,2.8,4,Luciano,3.8,13,0,39.8,513,False,114.2,0,0,0,0,485,,None,55,0,0,0,108093.jpg,3.9,0,0,Vietto,0.8,False,19,a,9,54,98.0,27,53554,1838,43303,1455,0.7,4.9,Vietto,1
0,0,0,None,None,0,109999,0,0,-1,1,0.0,0,0,3,0.0,-1.0,0,Ibrahima,0.0,0,0,0.0,521,False,0.0,0,0,0,0,0,,None,44,0,0,0,109999.jpg,0.0,0,0,Cissé,0.1,False,44,a,9,54,0.0,0,3607,148,3278,141,0.0,0.0,Cissé,0
0,0,0,None,None,0,208998,0,0,0,0,0.0,0,0,2,1.1,0.1,0,Zeze Steven,0.0,0,0,0.0,541,False,0.0,0,0,0,0,0,,None,40,0,0,0,208998.jpg,0.0,0,0,Sessegnon,0.0,False,None,a,9,54,0.0,0,47,47,8,8,0.0,0.0,Steven Sessegnon,0
0,0,39,100,100,0,38038,0,0,0,0,0.0,0,0,1,-1.5,0.0,0,Ben,0.0,9,0,7.8,190,False,78.4,0,0,0,0,192,,2018-09-14T13:01:14Z,40,0,0,0,38038.jpg,1.3,0,11,Hamer,7.8,False,12,a,10,38,0.0,4,347016,3702,115484,4223,0.0,1.0,Hamer,0
0,2,96,None,None,1,57513,0,0,-1,1,10.0,1,0,1,0.5,2.0,2,Jonas,2.0,8,0,14.3,191,False,133.4,0,0,0,0,527,,None,44,0,0,0,57513.jpg,3.2,0,15,Lössl,1.4,False,1,a,10,38,0.0,19,16086,1057,41433,928,0.5,4.3,Lössl,0
0,3,114,100,75,1,85368,-1,1,-2,2,23.1,0,0,2,1.5,2.3,8,Christopher,3.0,17,1,22.9,192,False,159.6,0,0,0,0,700,,2018-10-06T14:01:16Z,43,0,0,0,85368.jpg,2.6,0,0,Schindler,1.8,False,26,a,10,38,46.0,21,11566,832,77616,1192,0.7,4.9,Schindler,2
2,3,106,75,None,0,54284,0,0,-1,1,151.2,0,0,2,1.0,2.8,7,Chris,2.8,16,0,29.7,193,False,119.6,0,0,0,0,605,Knock - 75% chance of playing,2018-10-06T17:01:15Z,44,0,0,0,54284.jpg,2.4,0,0,Löwe,0.1,False,15,d,10,38,26.0,17,2260,36,5154,141,0.6,3.9,Löwe,0
0,0,13,75,75,0,104545,0,0,-1,1,4.3,0,0,2,-1.1,0.0,0,Tommy,0.0,6,0,2.4,194,False,17.4,0,0,0,0,90,Groin Injury - 75% chance of playing,2018-10-05T12:01:14Z,44,0,0,0,104545.jpg,-1.0,0,0,Smith,0.1,False,2,d,10,38,2.0,-1,621,7,2873,100,0.0,-0.2,Smith,0
0,0,105,100,100,1,48760,0,0,0,0,25.0,0,0,2,0.8,2.3,1,Mathias,2.3,11,1,17.2,195,False,122.8,0,0,0,0,617,,2018-08-17T11:01:11Z,45,0,0,0,48760.jpg,2.4,0,0,Jorgensen,4.1,False,25,a,10,38,23.0,17,7812,81,259615,3147,0.5,3.8,Zanka,4
