name_id;id;name;mean_assists;median_assists;sum_assists;count_assists;min_assists;max_assists;mean_attempted_passes;median_attempted_passes;sum_attempted_passes;count_attempted_passes;min_attempted_passes;max_attempted_passes;mean_big_chances_created;median_big_chances_created;sum_big_chances_created;count_big_chances_created;min_big_chances_created;max_big_chances_created;mean_big_chances_missed;median_big_chances_missed;sum_big_chances_missed;count_big_chances_missed;min_big_chances_missed;max_big_chances_missed;mean_bonus;median_bonus;sum_bonus;count_bonus;min_bonus;max_bonus;mean_bps;median_bps;sum_bps;count_bps;min_bps;max_bps;mean_clean_sheets;median_clean_sheets;sum_clean_sheets;count_clean_sheets;min_clean_sheets;max_clean_sheets;mean_clearances_blocks_interceptions;median_clearances_blocks_interceptions;sum_clearances_blocks_interceptions;count_clearances_blocks_interceptions;min_clearances_blocks_interceptions;max_clearances_blocks_interceptions;mean_completed_passes;median_completed_passes;sum_completed_passes;count_completed_passes;min_completed_passes;max_completed_passes;mean_creativity;median_creativity;sum_creativity;count_creativity;min_creativity;max_creativity;mean_dribbles;median_dribbles;sum_dribbles;count_dribbles;min_dribbles;max_dribbles;mean_ea_index;median_ea_index;sum_ea_index;count_ea_index;min_ea_index;max_ea_index;mean_errors_leading_to_goal;median_errors_leading_to_goal;sum_errors_leading_to_goal;count_errors_leading_to_goal;min_errors_leading_to_goal;max_errors_leading_to_goal;mean_errors_leading_to_goal_attempt;median_errors_leading_to_goal_attempt;sum_errors_leading_to_goal_attempt;count_errors_leading_to_goal_attempt;min_errors_leading_to_goal_attempt;max_errors_leading_to_goal_attempt;mean_fouls;median_fouls;sum_fouls;count_fouls;min_fouls;max_fouls;mean_goals_conceded;median_goals_conceded;sum_goals_conceded;count_goals_conceded;min_goals_conceded;max_goals_conceded;mean_goals_scored;median_goals_scored;sum_goals_scored;count_goals_scored;min_goals_scored;max_goals_scored;mean_ict_index;median_ict_index;sum_ict_index;count_ict_index;min_ict_index;max_ict_index;mean_influence;median_influence;sum_influence;count_influence;min_influence;max_influence;mean_key_passes;median_key_passes;sum_key_passes;count_key_passes;min_key_passes;max_key_passes;mean_loaned_in;median_loaned_in;sum_loaned_in;count_loaned_in;min_loaned_in;max_loaned_in;mean_loaned_out;median_loaned_out;sum_loaned_out;count_loaned_out;min_loaned_out;max_loaned_out;mean_minutes;median_minutes;sum_minutes;count_minutes;min_minutes;max_minutes;mean_offside;median_offside;sum_offside;count_offside;min_offside;max_offside;mean_open_play_crosses;median_open_play_crosses;sum_open_play_crosses;count_open_play_crosses;min_open_play_crosses;max_open_play_crosses;mean_own_goals;median_own_goals;sum_own_goals;count_own_goals;min_own_goals;max_own_goals;mean_penalties_conceded;median_penalties_conceded;sum_penalties_conceded;count_penalties_conceded;min_penalties_conceded;max_penalties_conceded;mean_penalties_missed;median_penalties_missed;sum_penalties_missed;count_penalties_missed;min_penalties_missed;max_penalties_missed;mean_penalties_saved;median_penalties_saved;sum_penalties_saved;count_penalties_saved;min_penalties_saved;max_penalties_saved;mean_recoveries;median_recoveries;sum_recoveries;count_recoveries;min_recoveries;max_recoveries;mean_red_cards;median_red_cards;sum_red_cards;count_red_cards;min_red_cards;max_red_cards;mean_saves;median_saves;sum_saves;count_saves;min_saves;max_saves;mean_selected;median_selected;sum_selected;count_selected;min_selected;max_selected;mean_tackled;median_tackled;sum_tackled;count_tackled;min_tackled;max_tackled;mean_tackles;median_tackles;sum_tackles;count_tackles;min_tackles;max_tackles;mean_target_missed;median_target_missed;sum_target_missed;count_target_missed;min_target_missed;max_target_missed;mean_threat;median_threat;sum_threat;count_threat;min_threat;max_threat;mean_total_points;median_total_points;sum_total_points;count_total_points;min_total_points;max_total_points;mean_transfers_balance;median_transfers_balance;sum_transfers_balance;count_transfers_balance;min_transfers_balance;max_transfers_balance;mean_transfers_in;median_transfers_in;sum_transfers_in;count_transfers_in;min_transfers_in;max_transfers_in;mean_transfers_out;median_transfers_out;sum_transfers_out;count_transfers_out;min_transfers_out;max_transfers_out;mean_value;median_value;sum_value;count_value;min_value;max_value;mean_winning_goals;median_winning_goals;sum_winning_goals;count_winning_goals;min_winning_goals;max_winning_goals;mean_yellow_cards;median_yellow_cards;sum_yellow_cards;count_yellow_cards;min_yellow_cards;max_yellow_cards
Andriy_Yarmolenko_453;453;Andriy Yarmolenko;0.1111111111111111;0.0;1;9;0;1;22.666666666666668;21.0;204;9;5;35;0.1111111111111111;0.0;1;9;0;1;0.1111111111111111;0.0;1;9;0;1;0.2222222222222222;0.0;2;9;0;2;9.777777777777779;4.0;88;9;0;36;0.1111111111111111;0.0;1;9;0;1;0.5555555555555556;0.0;5;9;0;2;18.555555555555557;17.0;167;9;5;29;9.4;10.8;84.60000000000001;9;0.7;24.2;0.2222222222222222;0.0;2;9;0;1;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.2222222222222222;0.0;2;9;0;1;0.8888888888888888;1.0;8;9;0;3;0.6666666666666666;1.0;6;9;0;1;0.2222222222222222;0.0;2;9;0;2;3.2333333333333334;2.0;29.1;9;0.0;11.3;9.555555555555555;2.4;86.0;9;0.0;66.0;0.5555555555555556;0.0;5;9;0;2;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;50.666666666666664;45.0;456;9;15;90;0.1111111111111111;0.0;1;9;0;1;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;3.2222222222222223;2.0;29;9;0;8;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;55944.22222222222;48413.0;503498;9;32008;102032;1.4444444444444444;0.0;13;9;0;9;0.1111111111111111;0.0;1;9;0;1;0.3333333333333333;0.0;3;9;0;2;13.555555555555555;9.0;122.0;9;0.0;36.0;3.0;1.0;27;9;0;13;3798.1111111111113;-2744.0;34183;9;-10271;39519;9193.777777777777;1072.0;82744;9;0;43378;5395.666666666667;3859.0;48561;9;0;14757;6.866666666666666;6.8;61.8;9;6.8;7.0;0.1111111111111111;0.0;1;9;0;1;0.2222222222222222;0.0;2;9;0;1
Andros_Townsend_149;149;Andros Townsend;0.0;0.0;0;9;0;0;28.22222222222222;31.0;254;9;0;50;0.1111111111111111;0.0;1;9;0;1;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;9.88888888888889;10.0;89;9;0;20;0.3333333333333333;0.0;3;9;0;1;1.4444444444444444;2.0;13;9;0;3;22.22222222222222;20.0;200;9;0;38;21.0;17.5;189.0;9;0.0;45.3;1.4444444444444444;2.0;13;9;0;3;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.1111111111111111;0.0;1;9;0;1;0.7777777777777778;1.0;7;9;0;2;0.0;0.0;0;9;0;0;4.833333333333333;4.7;43.5;9;0.0;12.2;12.866666666666667;13.2;115.80000000000001;9;0.0;27.6;1.1111111111111112;1.0;10;9;0;3;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;76.22222222222223;90.0;686;9;0;90;0.2222222222222222;0.0;2;9;0;1;1.1111111111111112;1.0;10;9;0;3;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;4.0;4.0;36;9;0;8;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;89257.44444444444;88687.0;803317;9;67523;115533;2.2222222222222223;2.0;20;9;0;6;0.5555555555555556;0.0;5;9;0;4;0.5555555555555556;0.0;5;9;0;2;14.333333333333334;7.0;129.0;9;0.0;55.0;2.0;2.0;18;9;0;3;-6513.666666666667;-5782.0;-58623;9;-13212;0;2926.0;1895.0;26334;9;0;8113;9439.666666666666;9684.0;84957;9;0;16026;5.8999999999999995;5.9;53.099999999999994;9;5.8;6.0;0.0;0.0;0;9;0;0;0.1111111111111111;0.0;1;9;0;1
André Filipe_Tavares Gomes_508;508;André Filipe Tavares Gomes;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0.0;9;0.0;0.0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0.0;9;0.0;0.0;0.0;0.0;0.0;9;0.0;0.0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;9044.777777777777;6701.0;81403;9;5408;17237;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0.0;9;0.0;0.0;0.0;0.0;0;9;0;0;-1776.2222222222222;-665.0;-15986;9;-6464;0;167.66666666666666;52.0;1509;9;0;1083;1943.888888888889;704.0;17495;9;0;6542;5.444444444444445;5.4;49.0;9;5.4;5.5;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0
André-Frank_Zambo Anguissa_512;512;André-Frank Zambo Anguissa;0.0;0.0;0;9;0;0;28.0;30.0;252;9;0;59;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;7.111111111111111;5.0;64;9;0;15;0.0;0.0;0;9;0;0;1.6666666666666667;1.0;15;9;0;5;24.88888888888889;21.0;224;9;0;53;5.522222222222222;2.7;49.7;9;0.0;13.3;1.0;0.0;9;9;0;4;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;1.0;1.0;9;9;0;2;1.0;0.0;9;9;0;3;0.0;0.0;0;9;0;0;1.844444444444444;1.8;16.599999999999998;9;0.0;4.7;8.2;6.6;73.8;9;0.0;18.2;0.3333333333333333;0.0;3;9;0;1;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;42.888888888888886;34.0;386;9;0;90;0.1111111111111111;0.0;1;9;0;1;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;2.6666666666666665;3.0;24;9;0;6;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;7753.777777777777;7345.0;69784;9;6595;10416;1.1111111111111112;0.0;10;9;0;5;0.4444444444444444;0.0;4;9;0;2;0.3333333333333333;0.0;3;9;0;1;4.777777777777778;1.0;43.0;9;0.0;25.0;1.2222222222222223;1.0;11;9;0;2;97.44444444444444;-346.0;877;9;-667;1572;969.3333333333334;444.0;8724;9;0;2803;871.8888888888889;937.0;7847;9;0;1388;4.466666666666666;4.5;40.199999999999996;9;4.4;4.5;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0
André_Schürrle_478;478;André Schürrle;0.0;0.0;0;9;0;0;25.22222222222222;28.0;227;9;0;37;0.3333333333333333;0.0;3;9;0;2;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;15.0;14.0;135;9;4;29;0.0;0.0;0;9;0;0;0.8888888888888888;0.0;8;9;0;3;20.22222222222222;20.0;182;9;0;32;19.4;22.2;174.6;9;0.0;35.9;0.7777777777777778;0.0;7;9;0;3;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.6666666666666666;0.0;6;9;0;2;2.3333333333333335;2.0;21;9;0;5;0.4444444444444444;0.0;4;9;0;1;7.322222222222223;6.6;65.9;9;0.1;18.4;23.666666666666668;14.2;213.0;9;1.0;50.2;1.4444444444444444;1.0;13;9;0;4;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;76.22222222222223;90.0;686;9;2;90;0.5555555555555556;0.0;5;9;0;2;0.3333333333333333;0.0;3;9;0;1;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;3.7777777777777777;4.0;34;9;0;8;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;267453.55555555556;275009.0;2407082;9;195479;316359;2.6666666666666665;3.0;24;9;0;5;0.6666666666666666;1.0;6;9;0;2;1.1111111111111112;1.0;10;9;0;4;30.11111111111111;23.0;271.0;9;0.0;101.0;3.888888888888889;2.0;35;9;1;7;-6469.555555555556;0.0;-58226;9;-81780;64389;27536.222222222223;11265.0;247826;9;0;97754;34005.77777777778;27611.0;306052;9;0;84281;5.9222222222222225;5.9;53.300000000000004;9;5.9;6.0;0.0;0.0;0;9;0;0;0.2222222222222222;0.0;2;9;0;1
Andy_Carroll_418;418;Andy Carroll;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0.0;9;0.0;0.0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0.0;9;0.0;0.0;0.0;0.0;0.0;9;0.0;0.0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;2162.0;2133.0;19458;9;2096;2314;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0.0;9;0.0;0.0;0.0;0.0;0;9;0;0;-125.88888888888889;-50.0;-1133;9;-377;0;106.33333333333333;106.0;957;9;0;197;232.22222222222223;156.0;2090;9;0;574;5.455555555555556;5.5;49.1;9;5.4;5.5;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0
Angelo_Ogbonna_403;403;Angelo Ogbonna;0.0;0.0;0;9;0;0;8.666666666666666;0.0;78;9;0;47;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;2.888888888888889;0.0;26;9;0;16;0.0;0.0;0;9;0;0;1.2222222222222223;0.0;11;9;0;6;7.666666666666667;0.0;69;9;0;39;1.5555555555555556;0.0;14.0;9;0.0;13.2;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.1111111111111111;0.0;1;9;0;1;0.6666666666666666;0.0;6;9;0;4;0.0;0.0;0;9;0;0;0.6888888888888889;0.0;6.2;9;0.0;3.5;5.088888888888889;0.0;45.8;9;0.0;25.8;0.1111111111111111;0.0;1;9;0;1;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;20.0;0.0;180;9;0;90;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;1.0;0.0;9;9;0;7;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;37256.444444444445;34463.0;335308;9;27926;50801;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.2222222222222222;0.0;2.0;9;0.0;2.0;0.0;0.0;0;9;0;0;-2943.0;-1827.0;-26487;9;-7689;0;506.6666666666667;130.0;4560;9;0;2978;3449.6666666666665;2721.0;31047;9;0;8248;4.388888888888888;4.4;39.49999999999999;9;4.3;4.5;0.0;0.0;0;9;0;0;0.1111111111111111;0.0;1;9;0;1
Angus_Gunn_452;452;Angus Gunn;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0.0;9;0.0;0.0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0.0;9;0.0;0.0;0.0;0.0;0.0;9;0.0;0.0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;10877.222222222223;10550.0;97895;9;9416;12989;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0.0;9;0.0;0.0;0.0;0.0;0;9;0;0;-531.4444444444445;-394.0;-4783;9;-1171;0;37.666666666666664;31.0;339;9;0;92;569.1111111111111;422.0;5122;9;0;1210;4.433333333333334;4.4;39.9;9;4.4;4.5;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0
Anthony_Knockaert_55;55;Anthony Knockaert;0.3333333333333333;0.0;3;9;0;1;24.11111111111111;25.0;217;9;0;38;0.3333333333333333;0.0;3;9;0;2;0.1111111111111111;0.0;1;9;0;1;0.1111111111111111;0.0;1;9;0;1;13.333333333333334;14.0;120;9;0;30;0.1111111111111111;0.0;1;9;0;1;1.2222222222222223;1.0;11;9;0;3;17.88888888888889;19.0;161;9;0;26;23.066666666666666;27.7;207.6;9;0.0;45.5;1.7777777777777777;2.0;16;9;0;6;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.6666666666666666;1.0;6;9;0;2;1.4444444444444444;2.0;13;9;0;2;0.1111111111111111;0.0;1;9;0;1;6.300000000000001;6.1;56.7;9;0.0;13.5;19.73333333333333;19.6;177.59999999999997;9;0.0;54.0;1.5555555555555556;2.0;14;9;0;3;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;75.22222222222223;90.0;677;9;0;90;0.0;0.0;0;9;0;0;0.3333333333333333;0.0;3;9;0;1;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;5.444444444444445;5.0;49;9;0;9;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;48874.0;36043.0;439866;9;23050;125034;2.6666666666666665;3.0;24;9;0;4;0.5555555555555556;0.0;5;9;0;3;0.4444444444444444;0.0;4;9;0;3;20.11111111111111;21.0;181.0;9;0.0;41.0;3.3333333333333335;3.0;30;9;0;7;9963.333333333334;3165.0;89670;9;-2809;35033;14205.333333333334;5912.0;127848;9;0;46797;4242.0;4058.0;38178;9;0;12367;5.5;5.5;49.5;9;5.5;5.5;0.0;0.0;0;9;0;0;0.2222222222222222;0.0;2;9;0;1
Anthony_Martial_301;301;Anthony Martial;0.1111111111111111;0.0;1;9;0;1;18.444444444444443;15.0;166;9;0;60;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.6666666666666666;0.0;6;9;0;3;10.11111111111111;0.0;91;9;-4;49;0.0;0.0;0;9;0;0;0.2222222222222222;0.0;2;9;0;1;15.555555555555555;10.0;140;9;0;51;10.488888888888887;3.0;94.39999999999999;9;0.0;43.2;0.6666666666666666;0.0;6;9;0;3;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.5555555555555556;0.0;5;9;0;2;0.8888888888888888;0.0;8;9;0;3;0.3333333333333333;0.0;3;9;0;2;3.677777777777778;1.5;33.1;9;0.0;12.1;13.577777777777776;0.2;122.19999999999999;9;0.0;69.0;0.6666666666666666;0.0;6;9;0;3;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;38.666666666666664;27.0;348;9;0;90;0.2222222222222222;0.0;2;9;0;1;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;1.8888888888888888;2.0;17;9;0;6;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;30681.0;26128.0;276129;9;24703;46847;1.7777777777777777;1.0;16;9;0;6;0.1111111111111111;0.0;1;9;0;1;0.0;0.0;0;9;0;0;12.777777777777779;6.0;115.0;9;0.0;44.0;3.5555555555555554;1.0;32;9;0;15;-2221.8888888888887;-529.0;-19997;9;-14104;9760;2065.8888888888887;904.0;18593;9;0;12081;4287.777777777777;2321.0;38590;9;0;15008;7.277777777777778;7.2;65.5;9;7.2;7.5;0.0;0.0;0;9;0;0;0.1111111111111111;0.0;1;9;0;1
Anthony_Pilkington_103;103;Anthony Pilkington;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0.0;9;0.0;0.0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0.0;9;0.0;0.0;0.0;0.0;0.0;9;0.0;0.0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;8791.666666666666;8865.0;79125;9;6136;11915;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0.0;9;0.0;0.0;0.0;0.0;0;9;0;0;-812.6666666666666;-718.0;-7314;9;-1638;0;271.6666666666667;37.0;2445;9;0;1569;1084.3333333333333;1239.0;9759;9;0;1891;4.433333333333334;4.4;39.9;9;4.4;4.5;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0
Antonio_Rüdiger_118;118;Antonio Rüdiger;0.1111111111111111;0.0;1;9;0;1;77.22222222222223;73.0;695;9;66;96;0.2222222222222222;0.0;2;9;0;1;0.2222222222222222;0.0;2;9;0;1;0.5555555555555556;0.0;5;9;0;3;22.666666666666668;26.0;204;9;13;35;0.4444444444444444;0.0;4;9;0;1;4.0;4.0;36;9;2;9;70.88888888888889;68.0;638;9;59;88;7.322222222222223;3.9;65.9;9;0.5;21.8;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.6666666666666666;1.0;6;9;0;2;0.7777777777777778;1.0;7;9;0;2;0.1111111111111111;0.0;1;9;0;1;4.844444444444444;3.5;43.599999999999994;9;2.0;11.7;21.266666666666666;19.2;191.4;9;8.4;52.6;0.5555555555555556;0.0;5;9;0;2;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;87.55555555555556;90.0;788;9;68;90;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;7.333333333333333;7.0;66;9;4;12;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;149298.88888888888;154283.0;1343690;9;135804;165355;0.3333333333333333;0.0;3;9;0;1;0.4444444444444444;0.0;4;9;0;3;0.6666666666666666;0.0;6;9;0;3;19.666666666666668;11.0;177.0;9;0.0;60.0;5.0;6.0;45;9;1;11;-4770.555555555556;-5294.0;-42935;9;-16642;4749;5869.111111111111;6402.0;52822;9;0;13876;10639.666666666666;10056.0;95757;9;0;20526;5.977777777777778;6.0;53.8;9;5.9;6.0;0.0;0.0;0;9;0;0;0.1111111111111111;0.0;1;9;0;1
Antonio_Valencia_288;288;Antonio Valencia;0.0;0.0;0;9;0;0;23.11111111111111;0.0;208;9;0;62;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.1111111111111111;0.0;1;9;0;1;7.666666666666667;0.0;69;9;0;28;0.1111111111111111;0.0;1;9;0;1;1.0;0.0;9;9;0;4;19.22222222222222;0.0;173;9;0;55;10.677777777777779;0.0;96.10000000000001;9;0.0;54.3;0.3333333333333333;0.0;3;9;0;1;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.6666666666666666;0.0;6;9;0;3;0.5555555555555556;0.0;5;9;0;3;0.0;0.0;0;9;0;0;1.6777777777777778;0.0;15.1;9;0.0;7.3;5.777777777777778;0.0;52.0;9;0.0;17.8;0.6666666666666666;0.0;6;9;0;4;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;40.0;0.0;360;9;0;90;0.0;0.0;0;9;0;0;0.5555555555555556;0.0;5;9;0;3;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;3.2222222222222223;0.0;29;9;0;9;0.0;0.0;0;9;0;0;0.0;0.0;0;9;0;0;40140.333333333336;41761.0;361263;9;29762;48403;0.2222222222222222;0.0;2;9;0;2;0.4444444444444444;0.0;4;9;0;2;0.1111111111111111;0.0;1;9;0;1;0.3333333333333333;0.0;3.0;9;0.0;2.0;1.1111111111111112;0.0;10;9;0;7;-2079.6666666666665;-805.0;-18717;9;-9058;3012;1807.2222222222222;982.0;16265;9;0;5128;3886.8888888888887;2662.0;34982;9;0;9365;6.5;6.5;58.5;9;6.5;6.5;0.0;0.0;0;9;0;0;0.2222222222222222;0.0;2;9;0;1
